#{"t_start": 1769079050.8435593, "env_id": "None"}
r,l,t
-109.417521,2,35112.874585
-94.687889,1,35114.993488
-107.925538,2,35117.17149
-153.117659,6,35119.942837
17.972876,8,35121.673418
28.410168,5,35123.270948
32.916698,3,35124.818055
-110.130924,2,35127.027002
-129.738715,12,35130.31391
4.461109,6,35132.01143
-150.658519,15,35135.651796
-98.829498,1,35137.740412
-98.28621,5,35140.30254
67.488279,6,35142.998133
-95.878789,10,35149.591207
-173.360063,8,35152.27228
60.073838,4,35153.866623
16.336852,5,35156.239171
-99.977618,2,35158.430912
30.868277,3,35159.980293
40.69584,6,35161.636615
-116.745175,3,35163.848827
45.18831,3,35166.023789
-60.291937,4,35167.611582
46.937239,7,35169.276919
36.095661,7,35171.873544
-111.31274,6,35174.645264
-131.179464,5,35177.251472
-67.423192,4,35178.90947
-131.578351,12,35186.607641
-126.624226,7,35189.577128
-106.266892,10,35192.582214
-92.422324,2,35194.760359
11.569725,4,35197.065678
-97.92661,4,35199.553036
-435.084932,175,35378.851453
30.37102,3,35380.462222
26.834,4,35382.027269
51.062867,4,35384.244891
23.674033,4,35386.523864
24.965726,6,35389.012979
-155.807515,4,35391.286757
-106.619586,12,35399.060707
54.509983,8,35400.781306
-120.286726,7,35403.725981
-127.34581,5,35406.322176
-84.400498,3,35408.56023
-123.19391,10,35412.211268
55.370642,5,35414.817603
13.727858,8,35417.468094
-106.165691,2,35419.703393
54.688989,5,35422.149786
35.242071,4,35423.765556
-170.570464,4,35426.298682
38.912091,4,35427.984119
-182.435408,7,35430.483157
-100.787047,3,35436.432025
48.089011,9,35438.190831
-115.198359,2,35440.317917
7.441614,8,35443.010949
-103.270461,2,35445.192006
69.448814,5,35447.872977
26.738385,3,35450.085669
29.670064,6,35452.627036
-127.246278,3,35454.367067
32.999422,3,35456.573987
-92.363541,1,35458.618105
-173.022416,10,35461.626814
-115.966008,2,35463.807809
24.416117,5,35466.222279
36.49091,4,35472.08646
21.875147,5,35473.826422
48.327007,6,35476.70515
38.218449,7,35478.371136
-90.795014,4,35480.72216
7.003572,6,35483.199378
-98.234505,3,35485.546054
-125.385189,10,35488.528666
-127.580619,3,35490.879225
51.053841,6,35492.554502
-146.295703,3,35494.752608
-101.364958,9,35498.152427
-96.386228,2,35500.348942
17.327644,11,35507.013026
20.257235,7,35509.641175
-118.512388,4,35512.157291
17.651736,4,35514.47615
-8.787211,10,35517.533938
-32.040122,11,35520.714889
32.929189,5,35523.434278
-66.582166,4,35526.755299
-128.551388,10,35529.651531
-102.418223,16,35535.079726
-188.843426,9,35537.950307
-111.539152,2,35543.645128
-105.697983,1,35545.7574
-127.531129,4,35547.451967
-127.010281,7,35550.459159
-92.89898,3,35552.789206
-133.636138,5,35555.466594
46.740174,3,35557.026004
41.334993,3,35558.581003
4.498977,5,35561.021913
37.209125,8,35562.835068
45.093427,5,35564.429331
-100.775325,2,35566.568436
45.143041,3,35568.121227
-94.142314,2,35570.206178
-111.86956,2,35572.365107
-0.480115,12,35579.041146
-74.127279,8,35580.788201
-106.089871,2,35582.979762
-102.670279,2,35585.143751
27.723368,3,35586.74676
31.488652,4,35588.466887
12.69242,6,35590.897384
-134.83742,5,35593.449777
-36.549075,10,35596.431232
-110.287465,3,35598.801145
-125.07697,3,35600.989991
27.266725,7,35602.686617
14.973571,7,35605.19229
16.591801,4,35606.852133
-24.840544,9,35609.655664
-114.219419,8,35616.30981
-142.676988,10,35619.245605
-120.516713,4,35620.986755
-89.288768,2,35622.516287
65.079121,4,35625.043833
77.331036,3,35627.347666
-95.47728,1,35629.407697
17.473164,4,35631.656319
-122.718563,9,35634.431229
-155.560773,4,35636.074376
-97.513657,8,35638.718087
21.285074,8,35640.474002
-183.306428,4,35642.750781
-101.376362,5,35645.316714
20.14914,5,35650.541241
-54.369514,3,35652.090109
-43.114344,3,35653.598732
36.224167,3,35655.177998
-289.077889,13,35659.549757
-93.708191,1,35661.620609
37.326713,3,35663.252228
-27.375808,6,35664.872761
-11.693428,6,35667.348944
37.036496,3,35668.959866
15.118986,6,35670.650066
-107.632204,6,35673.360427
34.784323,4,35674.995538
38.068841,3,35677.326905
-117.669297,4,35679.759483
-149.18128,7,35685.901391
68.460594,3,35688.266294
-131.664417,5,35690.835561
-130.354177,5,35693.35782
35.432492,4,35694.972675
-121.958786,6,35697.673726
32.902994,3,35699.273879
67.5591,4,35701.608466
-94.637408,2,35703.702398
39.27347,6,35705.51548
-19.869422,9,35708.394692
39.603976,3,35710.75844
27.93974,4,35713.022461
-0.277101,13,35716.462063
-103.724911,2,35722.191288
-98.052864,1,35723.75526
-143.466706,8,35726.885586
-126.876802,2,35729.03401
-11.988681,7,35731.694083
-103.742126,1,35733.767685
31.682365,5,35736.368813
-28.817839,11,35739.58552
31.880046,4,35741.183183
-139.352893,10,35744.712577
31.573578,3,35746.939416
-51.539349,8,35749.640451
-145.356169,4,35751.981483
34.318025,5,35758.286784
35.512482,3,35759.905969
5.390685,4,35762.206547
14.771468,6,35764.701674
-97.268766,2,35766.913628
87.731997,5,35768.571128
-98.404997,5,35771.233225
20.847712,4,35773.547798
13.829315,4,35775.177559
-23.124813,10,35778.189369
-231.356757,14,35783.149264
-139.13454,7,35784.835739
-112.730683,5,35787.570392
15.955541,6,35792.883201
-23.381695,8,35795.518742
2.456758,7,35798.20374
22.454074,4,35800.531174
-161.036424,9,35803.32292
-114.630443,5,35805.886837
-95.075528,8,35809.044757
-135.190707,3,35811.227126
46.547777,3,35812.833134
-85.731435,2,35814.963705
-26.472532,9,35817.87491
-137.743899,17,35822.012836
43.524883,4,35823.658808
-110.226715,1,35829.332536
-135.115001,5,35831.776846
-133.820827,3,35834.118469
35.883945,3,35835.651488
-38.352144,4,35837.283187
52.773849,3,35838.821976
40.276208,4,35840.351631
20.3584,3,35841.88079
11.224176,4,35843.454011
-123.98034,7,35845.966485
24.475287,4,35848.402937
15.876051,6,35850.864548
-122.356763,5,35853.456626
-118.826158,2,35855.701821
-154.827068,11,35858.817224
-109.846356,4,35864.824312
-21.507315,9,35867.707889
-100.161276,2,35869.840564
36.393844,4,35871.529583
-126.628562,3,35873.752376
24.496739,4,35875.314534
-76.765228,5,35876.931987
42.587156,4,35878.494943
48.197172,4,35880.074253
-154.3913,7,35882.972307
-108.98236,3,35884.703602
-120.004125,7,35887.270617
53.913104,7,35890.21757
-126.533066,3,35892.418367
42.542528,7,35894.173534
47.08997,6,35895.878543
22.003172,4,35901.03063
30.968113,3,35903.343854
-129.4787,2,35905.494836
-116.019526,3,35907.733881
-155.61603,4,35910.20568
-6.998755,5,35912.602531
-167.764203,14,35916.400944
-147.172656,10,35919.322128
-99.588322,6,35922.08856
-88.920686,5,35924.775271
-141.764946,3,35926.994509
44.281563,5,35928.613188
59.798564,5,35930.159984
-54.122981,5,35931.742564
-125.247893,7,35937.849857
-94.524278,6,35939.52102
45.593295,3,35941.063901
27.239717,5,35942.731665
-108.278925,13,35947.21956
-128.542285,6,35949.650477
-132.615384,3,35951.192214
-133.5895,7,35954.130004
-69.242013,10,35957.10054
-123.098826,8,35959.731421
-100.400142,3,35962.056589
27.379395,5,35963.688481
-21.500103,8,35966.376712
-114.34921,3,35972.239657
25.400059,4,35973.871479
-95.552988,2,35976.026241
40.08208,4,35977.623047
-93.096132,5,35980.184633
12.629882,4,35982.467018
-135.327002,13,35986.890733
67.794897,5,35989.496108
-35.272321,7,35992.116087
-113.140128,6,35994.844477
49.205815,3,35997.19805
17.517036,10,36000.178309
11.372789,3,36001.967288
-100.935509,1,36007.644838
-93.925309,6,36009.387961
-103.590977,5,36011.093344
13.031571,4,36013.342938
-96.663824,3,36015.576488
68.243711,6,36018.49437
48.339135,6,36020.15554
52.140671,6,36021.794159
-139.523641,5,36023.377134
52.265312,3,36025.741434
-140.669748,6,36028.174939
38.360011,4,36029.790181
-92.343124,1,36031.842557
-109.593458,2,36034.027402
8.595872,7,36036.582479
-119.851174,4,36038.864555
-98.514926,3,36044.762203
35.554413,3,36047.004671
26.553926,4,36048.631695
-129.243521,8,36051.457691
-96.489163,2,36053.638381
-119.236731,6,36056.33202
41.118556,5,36057.924422
22.115256,4,36060.395575
-127.504089,4,36061.986159
-205.618091,8,36064.605346
11.378651,5,36066.296657
-148.086338,11,36069.44323
-7.589905,9,36072.326245
-2.598083,6,36074.861998
-99.410157,2,36080.648761
-136.775735,5,36082.981615
46.542068,9,36086.409043
-112.438642,2,36087.910405
-27.935785,5,36089.551331
-101.003661,4,36091.949749
29.571999,3,36094.13319
34.343973,3,36096.348778
-147.694569,3,36097.909595
-105.220963,2,36100.042595
30.68922,7,36101.729516
4.704787,5,36103.393056
37.342726,5,36105.752319
4.373827,4,36108.228128
10.499028,6,36110.664943
-116.685161,5,36116.974536
29.909982,4,36118.580637
20.132118,6,36121.002119
23.8729,5,36122.61025
-103.554506,6,36125.085827
-43.361593,7,36126.780139
25.2047,5,36128.386501
-676.324248,200,36331.391551
50.379374,5,36333.547963
-2.678206,6,36335.212212
-168.124555,5,36337.51351
-27.686851,8,36340.297644
-104.208285,2,36342.482619
5.252081,4,36344.075384
-129.922574,15,36347.974729
-116.804959,6,36349.634317
-152.359047,5,36351.950345
-21.371557,8,36354.655494
-135.47112,5,36357.033548
-123.786366,2,36359.271932
-124.151872,5,36361.649063
-104.99169,3,36367.579401
-98.733593,4,36369.959455
-99.037916,9,36371.716089
57.481742,5,36373.3
63.856125,5,36375.885369
-142.932999,4,36378.198706
-90.483873,4,36380.59899
-10.658691,3,36382.209656
-125.303054,3,36384.40784
19.090803,4,36386.697401
0.816031,4,36389.005095
-115.960165,4,36390.587371
23.89646,5,36392.893423
18.714076,4,36395.213044
-42.111532,11,36401.964404
4.245052,6,36404.469007
-117.79039,1,36405.946474
29.12598,3,36408.132347
15.156932,9,36409.965803
17.933013,4,36412.188627
45.722289,5,36413.796998
50.939427,5,36415.421334
-139.311779,7,36417.922683
-37.641608,4,36419.55646
58.795184,4,36421.994636
-105.604624,6,36424.88079
-146.391189,5,36427.251147
8.122153,6,36429.796985
16.612852,4,36431.384275
-100.144745,1,36433.461152
-159.296219,5,36439.374026
-137.225276,5,36441.05296
0.767394,8,36442.723918
32.682369,4,36444.29599
-107.360098,2,36446.452041
-104.543961,2,36448.590312
-85.270477,3,36450.168598
-101.49743,2,36452.323444
-119.250453,2,36453.863724
-115.059566,3,36455.365437
58.27645,11,36458.512233
-133.474574,5,36460.899374
-9.190868,6,36462.613867
42.612518,3,36464.180566
-116.184471,7,36466.668706
25.82114,10,36469.567673
65.981529,6,36474.836645
30.774194,4,36476.493788
6.08784,7,36478.974
-23.884233,9,36481.753898
-76.774209,12,36485.008333
19.219782,4,36487.290812
-16.741515,9,36490.120536
-50.210205,5,36491.769774
-58.611449,12,36494.968933
-104.519596,5,36497.619982
50.639705,5,36499.264804
-143.835683,9,36502.591168
56.863974,5,36504.207219
-98.792874,2,36509.93615
19.957553,6,36512.455204
-108.545919,3,36514.822944
27.909663,6,36517.270901
-116.400437,6,36520.014034
-120.417764,3,36522.24702
-123.813098,6,36524.768539
22.128238,5,36526.393372
-26.482109,5,36528.784216
-116.131428,3,36530.511917
46.83999,4,36532.060792
-137.711531,3,36534.194996
49.41177,6,36535.931143
-128.182024,4,36538.185251
33.29342,6,36539.941824
-4.717956,5,36541.536544
-88.238242,6,36544.199915
-119.232457,2,36546.457618
-24.35754,5,36548.243288
-106.626872,3,36550.66469
-120.675102,5,36553.501353
-124.384408,2,36555.857163
-108.075026,3,36563.024183
-118.558956,3,36565.469711
-2.230829,8,36568.429369
-102.182957,2,36570.832279
-135.360038,4,36573.449753
-96.701735,5,36576.383673
-107.246711,5,36579.268619
-73.312194,5,36581.108152
-11.232451,8,36584.135105
-124.286978,9,36588.085082
-136.728049,4,36590.52036
-132.671715,7,36591.79885
-131.919168,10,36595.680186
48.457081,6,36597.41297
44.815228,3,36599.025461
-93.062386,1,36601.164217
42.72662,6,36602.915443
55.909134,9,36606.562392
36.036558,5,36608.345421
46.048205,3,36609.976915
-165.865245,4,36612.223742
34.09625,7,36613.961409
33.179504,3,36615.510847
-107.898438,2,36617.657846
-184.318637,12,36622.685583
-100.855799,6,36626.69185
-140.316019,9,36629.624496
-128.343259,8,36633.307173
46.443108,3,36634.968913
53.757544,5,36636.629994
-136.907486,8,36639.422894
-119.692967,5,36641.939453
-172.040291,6,36644.603936
-3.665083,4,36646.343457
-139.826535,11,36649.390535
38.996236,3,36651.645584
-10.716902,8,36654.407031
-23.25149,5,36656.111823
42.328566,3,36659.134846
-91.122242,2,36661.524728
-112.330456,11,36665.403245
-140.349815,3,36667.609486
-112.863602,3,36669.975499
-3.550518,8,36672.684851
-80.675756,5,36674.382484
-101.019493,1,36676.47245
-111.95928,6,36679.442106
44.771616,6,36681.206042
-110.059879,4,36683.680907
28.549084,4,36686.038341
28.132584,3,36687.630832
18.262917,5,36690.025754
45.561167,8,36695.905869
-135.599994,9,36699.375491
34.96921,5,36701.031227
-40.122858,5,36702.609821
-132.768174,11,36706.514255
-23.6434,4,36708.967269
52.803651,4,36711.542123
-29.634968,5,36713.230813
33.811911,3,36714.851344
43.766407,18,36721.415175
39.118562,4,36723.058601
-37.887274,3,36724.718374
-36.377967,11,36729.86472
-153.164949,3,36732.208578
66.894897,4,36734.859344
-137.927686,5,36737.311107
-34.641018,4,36738.910605
-19.16673,5,36740.523215
24.328171,4,36742.819827
-114.557303,9,36746.447645
-160.975302,4,36748.146997
-13.461461,7,36750.702964
-122.843847,7,36753.436063
-141.288977,10,36756.50355
-64.82739,9,36759.378875
-90.0,1,36763.106694
-24.09513,4,36764.688537
-113.607372,5,36767.09459
26.488493,9,36768.888817
-120.785106,3,36771.130285
-121.860516,4,36773.00934
-87.196847,10,36776.682509
35.470571,4,36778.964525
32.840279,6,36781.443703
-61.028164,3,36783.023528
-23.81813,9,36785.86867
-117.970067,3,36787.43833
32.396855,4,36789.930172
-133.16177,5,36792.627767
49.702369,4,36798.039222
38.446069,4,36799.626831
-116.599234,4,36801.992612
9.787836,4,36803.598727
-88.252316,3,36805.919609
28.024246,5,36808.29498
-88.270143,4,36809.891702
41.905583,8,36811.681703
21.143856,4,36814.04485
-199.760956,7,36817.061647
-88.564458,2,36819.333911
57.387386,5,36820.984806
17.884211,4,36823.28307
24.100987,3,36824.851255
2.997836,6,36826.484373
-109.841115,7,36829.072421
-139.588557,7,36834.488591
-180.345124,8,36837.209431
-184.814495,14,36840.834324
15.788399,4,36843.201927
46.331577,4,36845.516832
22.627586,4,36847.132077
-11.201518,8,36849.907855
22.774611,3,36851.498566
-127.278409,13,36855.002136
-108.695654,6,36857.882481
-68.421751,10,36860.919744
37.477313,6,36862.616391
-110.970447,3,36864.137504
21.123258,4,36868.527393
-125.248042,15,36873.568833
-144.310745,4,36875.88958
29.058316,4,36877.522255
26.611112,5,36879.088048
-146.069355,3,36880.679594
27.252729,3,36882.407334
-135.524893,11,36886.367225
-168.97007,7,36889.002326
44.04243,4,36890.649737
-83.979778,9,36892.410551
-122.551508,11,36896.341943
-92.387127,2,36898.569632
-110.563634,2,36900.100472
-76.101116,3,36904.40488
-2.544784,11,36907.560875
-116.417151,8,36910.870381
-105.261312,8,36914.06412
46.59407,3,36916.478081
-137.07604,5,36918.863716
-83.730576,2,36920.406376
-118.458342,6,36923.14408
-18.11144,9,36926.027441
-140.878742,6,36928.525958
-245.521027,8,36931.214014
34.167824,6,36932.887413
39.995517,3,36934.414779
-83.464094,3,36939.473339
60.740587,5,36941.091421
-88.842519,4,36943.546628
-106.866911,2,36945.067889
-93.690767,2,36947.265568
-119.087829,11,36951.129966
-97.619447,2,36953.414261
-47.398951,7,36956.003357
30.67118,6,36958.496386
31.660298,3,36960.733958
-36.589476,25,36966.76715
-108.818995,3,36968.386597
-2.396173,5,36973.68824
-113.097524,2,36975.873626
-112.949998,4,36978.183155
10.171853,8,36980.964356
-127.191316,8,36983.63793
22.722204,3,36985.899388
36.165164,4,36987.473695
-48.653485,3,36989.1503
42.000141,3,36990.715526
-16.422552,8,36993.371233
-127.705401,13,36996.800457
-54.344283,8,36999.578136
-112.945276,6,37002.34095
-77.789142,5,37003.992361
-131.626564,10,37010.058402
26.301359,5,37012.535868
21.831903,4,37014.174657
19.932293,4,37016.572496
33.246354,3,37018.216595
38.991349,4,37019.858847
-125.070979,19,37024.332659
68.75836,4,37026.846919
22.415732,4,37028.430663
37.548405,4,37030.030569
-71.359119,5,37031.619194
-176.933386,17,37036.017464
-135.336149,3,37038.265331
59.294165,5,37043.424506
-135.418644,4,37045.840338
59.33431,4,37047.446434
-211.552743,7,37050.50527
41.070327,5,37052.132758
-135.799657,20,37056.867879
-140.934728,11,37060.973049
-113.055211,4,37063.43335
-143.185422,3,37065.650605
-181.781428,9,37068.503425
-91.136192,1,37070.575324
40.313294,5,37072.283781
-33.102757,9,37075.257958
-171.455678,28,37085.092522
-37.608415,3,37086.753208
-15.706769,6,37088.589784
10.267437,9,37091.517945
37.968565,6,37093.286297
36.390516,11,37095.108795
52.93479,16,37100.715883
-101.974693,9,37104.195229
52.856311,15,37109.562139
48.939556,3,37112.929626
-94.873347,6,37115.670115
36.639911,3,37118.01738
28.282052,6,37120.870502
-137.917505,3,37123.092556
47.867844,3,37125.440833
-126.04624,3,37127.669715
-131.523001,6,37129.361271
-118.88391,5,37131.964752
-99.275358,3,37134.172022
-65.168148,6,37135.868536
27.970072,6,37138.291414
-123.793798,9,37141.08132
36.883261,6,37143.570537
-134.718627,4,37148.820566
-132.61259,2,37150.4116
-25.255816,6,37152.974016
5.150075,9,37156.001256
-37.174456,8,37158.843556
-93.87471,1,37160.993152
34.684067,3,37163.282958
-101.76771,3,37165.588094
-110.876816,4,37168.061746
-159.048283,5,37170.433357
-103.511297,3,37172.704058
-165.622605,4,37175.273387
-22.794495,3,37176.823489
27.43635,4,37178.380802
-53.723182,4,37179.94446
31.598378,4,37183.642102
-126.664542,5,37186.065901
-177.353256,5,37188.560269
46.042002,6,37190.243218
28.958755,10,37194.010036
-108.341191,3,37196.312025
-118.463689,3,37198.685497
-104.924242,7,37200.455
28.50748,4,37201.994941
-151.005892,7,37204.561683
40.16038,3,37206.135586
3.878561,5,37208.486806
10.892932,5,37210.913222
-97.786263,1,37213.00972
-114.700454,5,37218.557036
5.588697,6,37221.111144
-139.3868,3,37222.713145
-104.851422,4,37225.229923
44.785123,6,37226.88099
83.781677,10,37230.650647
49.57297,4,37233.214114
-122.331918,3,37235.562825
-97.859627,4,37238.031698
-107.147124,4,37240.405015
-180.236485,15,37244.209531
64.903776,4,37246.689281
-52.563187,5,37248.348767
35.222606,3,37249.88586
-129.345667,4,37254.861159
-41.313488,11,37258.037778
-115.568471,3,37260.41008
-61.538328,4,37262.01966
-135.957792,4,37264.328377
-121.775894,4,37266.849472
-90.666061,1,37268.938934
-115.489227,3,37271.328937
23.120539,4,37273.067234
-54.480001,4,37274.736913
-38.381147,10,37277.798966
-100.545059,1,37279.403761
15.47976,4,37281.697438
-109.677046,5,37284.348511
-101.827109,4,37289.380333
-38.342544,3,37290.948114
11.937144,4,37292.568151
25.47321,5,37294.198356
-161.158095,7,37296.819873
-106.676739,4,37299.238425
-21.627448,5,37300.884651
-152.072298,5,37302.483366
-212.040584,5,37304.162122
-102.045409,2,37306.307575
-75.143044,4,37307.906739
40.414061,3,37309.435098
71.711669,6,37312.184487
-120.193613,2,37314.583411
-140.072473,3,37316.13964
59.815073,5,37318.88499
-156.595578,9,37324.079642
-103.31324,1,37326.229852
42.318442,4,37328.805342
65.119896,7,37331.823016
-530.561568,200,37534.164953
-161.138179,9,37537.492868
6.711143,4,37539.183287
43.942775,3,37541.571432
39.919193,6,37544.028922
36.495803,3,37546.410324
-72.89984,4,37548.033964
-94.213988,5,37550.59745
33.986156,3,37552.154529
-146.26359,6,37554.566724
30.284966,3,37556.831425
43.514058,7,37559.531383
-241.271556,13,37566.592985
65.429435,5,37569.222544
-141.190037,5,37571.860023
47.784538,3,37573.454479
-109.152951,4,37575.878548
-27.973021,9,37577.707793
-18.15464,9,37580.477236
49.469185,4,37582.102198
3.507247,5,37583.708105
45.99155,4,37585.331844
-109.166165,5,37587.898799
-14.523153,7,37590.496086
41.985687,5,37592.920478
-117.48176,6,37595.765337
23.781208,4,37597.369292
-165.776718,1,37601.593918
-159.983795,13,37605.030172
-99.360886,1,37607.178863
-116.354984,4,37609.608435
-93.259523,4,37612.113414
-149.710188,24,37617.776022
27.483817,6,37620.322456
-59.246066,4,37621.914624
62.196591,4,37624.302444
-94.341972,5,37626.998642
-61.204041,6,37628.698633
-95.298265,4,37631.237017
-6.323637,10,37636.873145
-119.870684,5,37639.67334
-73.725876,3,37641.275055
-123.352369,12,37644.580856
-213.804785,7,37647.231856
58.931605,5,37649.809066
-106.842341,7,37652.774911
-143.207958,16,37658.182432
-77.02493,5,37659.837781
22.539385,5,37662.256672
-93.649083,8,37665.620947
33.464469,4,37670.486678
44.703277,5,37672.109139
31.058493,5,37673.754677
-104.310512,2,37675.952516
-128.490329,3,37678.426666
57.556223,6,37680.146569
63.389162,5,37682.786223
-117.232651,9,37686.278842
-140.128334,7,37689.291669
-139.618731,4,37691.586047
-89.450625,3,37693.967699
-122.558393,3,37696.337409
-144.421313,6,37698.862516
-140.392389,15,37705.26413
30.683483,4,37706.970908
27.353514,4,37708.561486
-102.173907,2,37710.742897
45.093334,5,37713.384282
58.103443,4,37715.898945
29.370029,13,37719.359492
-94.787216,1,37721.486918
-177.297085,11,37725.520778
38.152457,5,37728.209316
6.302114,5,37730.670415
46.24187,4,37732.289505
-162.689163,8,37735.656227
32.063572,5,37739.878294
-90.690636,1,37741.963593
-111.135374,3,37744.308056
-94.820364,2,37746.484876
-93.395465,2,37748.693287
-110.894657,5,37751.344077
60.405829,6,37754.189386
-64.908547,3,37755.787722
-123.994662,2,37757.984893
-68.49165,5,37759.575127
-108.332428,3,37761.811457
46.183561,5,37763.479634
-122.543078,9,37767.152026
-12.753013,7,37768.877805
-118.806731,2,37771.110776
-142.093361,14,37777.547711
16.415209,3,37779.13405
-120.600108,7,37781.696711
-115.124933,3,37783.986896
29.280354,3,37786.211592
-6.048209,5,37787.845754
46.687857,4,37789.407294
37.270369,4,37790.950159
37.476974,3,37792.491954
-49.787334,6,37794.191467
-125.882943,2,37796.321209
33.692057,4,37798.650224
-116.667778,3,37801.055816
1.222634,6,37803.541732
-110.051756,2,37805.718109
62.444542,5,37811.258098
-139.456546,3,37813.481009
-56.672508,3,37815.091094
22.397786,6,37816.713044
8.517775,4,37818.954364
58.313723,4,37821.368504
-50.343229,7,37823.987967
-24.001209,5,37825.647997
31.108522,4,37827.895787
13.725896,4,37829.551124
26.107825,4,37831.905746
35.781834,3,37833.482478
-95.741839,3,37835.803431
32.179549,3,37838.016179
37.211709,4,37839.682938
-125.683544,5,37845.113882
-139.888852,4,37847.586831
-100.063769,4,37850.051041
-133.448477,6,37852.542085
-18.301816,5,37854.240186
-58.001457,3,37855.836289
35.078089,4,37857.393218
-33.617495,7,37859.98283
-117.913201,5,37862.628159
34.180894,3,37864.186147
-218.644235,7,37867.143008
53.043655,4,37868.75986
31.697635,3,37870.317457
-128.245796,3,37872.501256
-107.412144,5,37875.147825
-124.775784,2,37876.677898
-123.602644,8,37882.939382
-101.128963,3,37885.302438
-3.572967,3,37886.872063
-202.790069,16,37890.813553
26.543172,4,37892.420671
-96.407581,3,37894.741736
36.106629,4,37897.101513
-106.307357,5,37899.723905
-9.53426,5,37902.148632
59.782905,5,37904.738507
24.078774,4,37907.055556
-92.289391,1,37909.127991
-133.523614,6,37911.631466
-137.81711,3,37915.98371
-114.064971,12,37920.057193
-168.479415,9,37922.885082
-96.728957,7,37925.885272
2.668543,4,37928.210354
34.074616,4,37930.508643
-3.505237,5,37932.89105
-95.014462,3,37935.204539
-124.612711,7,37936.890229
-104.948259,2,37939.254308
-104.495449,3,37941.595603
-108.859106,6,37944.354702
12.312391,7,37946.982648
1.164235,8,37952.733076
-31.37254,3,37954.409439
35.266716,3,37956.788347
-133.087339,3,37958.988454
-82.421728,5,37960.675425
-110.756254,5,37963.293426
63.543911,7,37966.357076
42.504261,3,37968.752957
-121.599915,4,37971.211951
-37.922157,3,37972.772741
-40.948228,4,37988.630345
-104.124076,6,37991.063776
-85.035512,4,37993.564559
-96.973198,1,37995.634734
-99.714848,3,37997.275724
37.391982,3,37998.804663
-16.385729,7,38000.504848
-200.416797,6,38003.245765
-118.225165,5,38005.934797
-141.740911,6,38008.399951
50.127877,5,38010.951191
-46.021345,3,38012.557598
-101.951826,6,38015.344312
-94.463345,10,38021.976965
-90.865402,1,38024.06484
-117.193039,6,38026.85005
34.843291,7,38029.477299
-9.264356,5,38031.173648
22.892512,6,38032.807281
59.246004,5,38035.430433
-97.736208,2,38037.625396
39.967066,4,38040.077033
-263.289078,24,38048.756307
14.019052,8,38051.483446
9.761874,6,38056.9389
-156.722243,14,38060.625005
-136.318419,5,38063.264073
-28.623264,3,38064.893839
-74.495394,4,38066.50365
-99.441538,4,38068.911532
-150.353392,6,38071.324216
-147.152088,3,38073.733977
-17.812435,7,38076.342852
-54.786335,11,38079.510971
20.678899,5,38081.892519
-91.90554,3,38084.229167
-30.692858,3,38085.781982
25.135078,7,38091.26165
25.859339,4,38093.623496
50.071393,3,38095.987855
-109.191302,8,38099.239409
-108.656086,4,38101.524565
29.896047,3,38103.175915
-115.786051,3,38105.52276
-135.081709,5,38107.923374
-6.427322,6,38110.375338
-66.291826,4,38112.00076
-147.706042,5,38113.656883
18.91125,5,38115.994168
-22.993085,7,38118.54808
25.990578,7,38120.308356
-113.324475,6,38122.681541
75.360337,4,38128.047101
-98.275879,2,38130.207397
-112.508251,4,38132.725558
25.259737,3,38134.971722
35.736608,5,38136.59468
81.421026,4,38139.003234
-112.848885,3,38141.364129
-4.93273,13,38144.898924
-185.60555,5,38147.482226
-118.845275,2,38149.644551
-93.062386,1,38151.703971
1.583249,11,38154.841207
30.438738,4,38156.528199
-94.673826,3,38158.083822
59.86184,8,38162.751835
-116.397369,1,38164.215587
-86.38119,3,38166.545101
-132.68559,20,38171.320667
-123.135919,2,38173.590926
-116.517312,12,38176.964287
18.59153,4,38179.293238
-110.939317,11,38182.407827
9.887663,4,38184.078546
20.588768,6,38185.717027
-12.321927,7,38188.266925
41.505687,3,38190.516156
-44.748855,7,38193.073674
60.539386,5,38198.648826
-96.975792,1,38200.736607
-131.342659,2,38202.901654
-99.66942,3,38205.239418
-20.163047,4,38206.816877
-112.566328,9,38209.580039
63.42843,5,38212.209949
24.475441,3,38213.790378
-102.794123,4,38216.176439
-34.862532,31,38223.579266
37.467665,3,38225.182146
-152.062857,5,38227.509315
-114.581705,2,38232.684028
51.014944,6,38234.419626
-100.058846,1,38236.622077
-155.464274,10,38240.510995
-126.33511,7,38243.713976
59.113645,4,38246.312357
25.404989,6,38247.960351
-104.300204,3,38250.288659
-82.718855,3,38251.978349
39.076121,3,38253.514526
23.073447,3,38255.725839
-60.866813,5,38257.358179
-143.165757,8,38260.19978
-135.991589,7,38262.880684
-180.131204,14,38268.271731
-94.309982,2,38269.842698
-103.302034,4,38272.279006
-20.572689,8,38274.978873
-126.203575,8,38277.710524
45.690742,11,38281.725967
-101.375378,2,38283.891468
-121.336945,9,38287.325978
-110.409041,10,38290.277151
-143.580873,12,38293.579926
-103.534058,1,38295.70994
14.607279,9,38301.633111
-101.816452,1,38303.828349
-116.525218,2,38306.132216
37.339259,3,38307.850747
-73.20728,9,38310.758148
9.252656,5,38313.172895
-108.827574,6,38316.077221
4.829074,4,38318.429236
42.176814,5,38320.102446
30.777973,4,38321.638441
-152.176327,3,38323.829655
-145.065848,3,38326.087436
-105.976462,7,38329.237765
