#{"t_start": 1769854650.485002, "env_id": "None"}
r,l,t
87.484931,13,23584.286575
86.460299,25,23587.909047
-90.699831,10,23590.981628
-90.0,1,23595.43999
-90.0,1,23601.231649
-93.538863,31,23605.210869
-91.601558,7,23613.606467
-95.32105,71,23643.768235
-94.547304,51,23677.557406
84.924474,30,23681.515005
-91.378847,5,23688.28589
-91.021973,9,23694.514371
-91.226897,3,23697.264984
-92.010806,18,23705.537026
-91.673214,8,23708.496728
-90.0,1,23712.787549
-90.0,1,23718.248153
-92.984297,14,23729.027637
-90.581918,4,23736.223861
-90.624701,4,23739.014554
-92.313348,15,23742.247268
-92.311288,11,23745.246789
84.266628,37,23749.315658
-93.827235,52,23769.048349
-90.0,1,23774.745352
-91.036638,14,23782.071699
-91.85739,22,23791.552946
-93.172342,24,23807.432848
-96.15567,68,23834.416432
-93.596993,27,23838.201146
-96.418335,81,23901.174284
-91.935749,33,23915.226225
-90.0,1,23921.032585
-92.546839,45,23938.904733
-92.144328,14,23942.165729
-90.917749,2,23944.865675
-94.322128,30,23957.856903
-102.719139,119,24016.659581
-90.716687,3,24021.67459
-91.656193,11,24031.477215
-95.603655,69,24082.853745
-90.0,1,24087.428795
85.922999,22,24091.096173
-91.279731,10,24097.625691
-92.266324,16,24105.804486
-93.033847,54,24127.652249
-90.898525,4,24130.508379
-93.927212,45,24161.595031
-95.238343,36,24165.847164
-91.834147,11,24168.893362
80.123646,78,24174.972541
-93.086484,25,24185.654043
-90.0,1,24191.501954
-93.464022,19,24200.722829
-93.934295,58,24224.720448
82.106063,62,24230.185084
-91.495607,13,24241.39034
-90.984233,3,24244.211724
-90.027031,1,24248.567806
-94.368636,50,24269.005747
-100.477797,111,24365.304983
-94.423926,26,24369.286842
-90.753466,4,24372.323025
-95.100174,44,24378.078294
-95.125459,50,24415.729235
-103.969897,143,24554.646142
-96.28151,45,24576.185148
-28.261761,200,24706.970381
-92.510333,17,24710.518898
-91.131156,4,24713.295672
-90.935285,4,24718.792108
86.257705,13,24721.986651
-93.422071,41,24738.429149
-92.882715,29,24754.03899
-97.395898,83,24798.966577
-93.327842,53,24826.006826
82.238009,49,24831.400669
-94.008861,51,24855.098873
-90.0,1,24860.743522
-97.534172,115,25008.520439
-90.0,1,25015.878616
-90.930714,10,25023.635964
-92.996299,30,25036.010682
-90.990105,5,25043.398259
-92.660866,12,25046.527009
-91.91073,25,25058.933854
-38.916345,200,25278.60189
-95.25083,64,25328.848175
-91.342128,4,25334.45941
-90.0,1,25340.100848
-91.528547,9,25343.211874
-93.684202,24,25347.122441
-90.0,1,25352.699206
-93.202178,32,25366.017261
-90.0,1,25370.434701
-94.320794,35,25394.574712
-91.49719,7,25397.637644
-93.8256,33,25411.070585
-90.0,1,25413.780881
-91.101132,15,25417.003135
-94.752267,37,25421.091211
82.060072,49,25425.727753
-91.380073,19,25439.143931
-93.548622,45,25457.090864
-90.0,1,25462.843144
-90.800395,2,25469.216594
-92.432458,20,25478.431487
-93.044567,19,25487.394974
-90.0,1,25491.800899
-91.120228,6,25494.697034
-95.995727,48,25513.746452
-93.510058,27,25525.407101
-97.533983,143,25665.443868
-92.395761,26,25684.026323
-92.522084,48,25717.856998
-90.820612,5,25723.438925
79.865669,71,25729.216437
-91.362044,31,25751.244857
-90.423569,1,25757.261176
-93.874998,74,25788.349714
84.235352,33,25792.427406
-91.081317,7,25798.124683
-93.062523,25,25814.76098
-91.685479,9,25823.643503
-92.172997,21,25827.166604
-90.087652,2,25831.728201
80.060638,76,25837.583338
