Episode,Steps,Total_Reward,Avg_Speed_mps,Total_Energy_Wh,Success
1430,146,-118.06,0.19,233.77,0
1431,1,-90.00,0.00,0.00,0
1432,11,-92.70,8.57,227.94,0
1433,18,87.06,9.22,-133.60,1
1434,6,-91.87,7.61,92.47,0
1435,20,-92.25,0.64,25.13,0
1436,1,-90.00,0.00,0.00,0
1437,6,88.93,26.08,-7.29,1
1438,11,-91.92,2.45,92.29,0
1439,2,-90.90,7.64,113.50,0
1440,7,-91.14,4.74,6.00,0
1441,4,-90.97,13.20,-55.23,0
1442,9,-91.35,3.91,20.80,0
1443,7,-91.31,4.81,73.05,0
1444,7,-91.34,3.00,6.13,0
1445,8,-91.73,8.74,-5.44,0
1446,5,-90.66,4.98,4.00,0
1447,16,86.74,8.27,-33.06,1
1448,4,-90.88,7.63,3.00,0
1449,30,-94.95,4.11,133.89,0
1450,3,-90.66,45.37,0.00,0
1451,9,-92.55,10.15,173.99,0
1452,3,-90.64,13.83,1.00,0
1453,6,-91.36,9.13,-7.44,0
1454,23,-94.89,8.22,365.38,0
1455,200,-45.23,0.19,425.15,0
1456,1,-90.00,0.00,0.00,0
1457,1,-90.00,0.00,0.00,0
1458,17,-93.09,7.61,-39.42,0
1459,17,85.99,8.11,86.88,1
1460,13,-92.08,5.48,32.90,0
1461,200,-35.64,0.24,206.73,0
1462,27,-93.68,1.98,-45.48,0
1463,9,-91.38,1.55,84.96,0
1464,3,-90.86,2.60,30.52,0
1465,6,-91.18,1.34,12.47,0
1466,13,88.70,12.02,-100.67,1
1467,1,-90.00,0.00,0.00,0
1468,4,-90.77,8.30,3.00,0
1469,4,-91.63,13.44,177.72,0
1470,1,-90.00,0.00,0.00,0
1471,3,-90.51,2.54,30.23,0
1472,1,-90.00,0.00,0.00,0
1473,25,-94.34,2.98,81.75,0
1474,21,-93.18,1.18,116.93,0
1475,21,86.53,9.48,-170.22,1
1476,23,-93.02,1.69,17.01,0
1477,1,-90.00,20.75,0.00,0
1478,17,-93.32,7.72,-26.43,0
1479,3,-90.70,7.71,2.00,0
1480,5,-91.00,7.47,4.00,0
1481,12,-92.60,9.36,47.34,0
1482,1,-90.00,0.00,0.00,0
1483,1,-90.00,0.00,0.00,0
1484,18,-91.70,2.95,37.11,0
1485,10,-92.06,8.16,-6.70,0
1486,12,-92.50,12.04,-22.21,0
1487,19,85.56,7.97,280.18,1
1488,7,-92.14,5.92,128.44,0
1489,7,-90.91,2.74,7.67,0
1490,4,-91.10,14.89,103.16,0
1491,6,-91.23,1.44,40.83,0
1492,3,-90.72,2.10,21.50,0
1493,1,-90.00,0.00,0.00,0
1494,10,-91.96,1.71,150.03,0
1495,6,-91.26,4.15,5.00,0
1496,1,-90.00,0.00,0.00,0
1497,4,-91.00,16.22,-43.78,0
1498,1,-90.00,0.00,0.00,0
1499,7,88.82,22.36,-25.80,1
1500,1,-90.00,0.00,0.00,0
1501,5,-91.75,21.61,90.88,0
1502,1,-90.00,0.00,0.00,0
1503,22,-93.61,2.22,57.46,0
1504,5,-91.54,5.52,107.16,0
1505,1,-90.00,0.00,0.00,0
1506,1,-90.00,0.00,0.00,0
1507,36,-94.56,3.36,93.68,0
1508,8,-91.22,0.76,24.28,0
1509,10,-91.52,11.66,-65.45,0
1510,2,-90.77,9.31,85.73,0
1511,3,-90.92,9.68,2.00,0
1512,3,-91.37,24.76,-10.45,0
1513,1,-90.00,0.00,0.00,0
1514,1,-90.00,0.00,0.00,0
1515,18,-92.70,6.45,-87.41,0
1516,3,-90.54,6.47,8.29,0
1517,1,-90.00,0.00,0.00,0
1518,14,-93.52,5.53,137.11,0
1519,22,-95.85,8.27,271.13,0
1520,200,-35.63,0.12,333.29,0
1521,1,-90.00,0.00,0.00,0
1522,1,-90.02,36.81,0.00,0
1523,3,-90.21,26.34,1.00,0
1524,3,-90.81,23.36,1.00,0
1525,3,-91.31,7.95,99.44,0
1526,27,-93.18,3.22,-49.53,0
1527,19,-92.90,7.03,20.27,0
1528,14,-92.33,4.20,99.33,0
1529,3,-91.41,7.32,64.72,0
1530,4,-90.56,21.31,2.00,0
1531,16,-91.81,1.13,95.16,0
1532,16,-94.30,5.81,321.09,0
1533,1,-90.00,0.00,0.00,0
1534,18,86.18,11.43,-90.65,1
1535,5,-91.07,16.59,41.85,0
1536,10,-91.86,4.45,-80.47,0
1537,13,-92.06,4.95,93.72,0
1538,11,-91.44,2.25,12.85,0
1539,16,-92.87,3.05,33.22,0
1540,16,-93.14,3.17,198.91,0
1541,15,-93.36,1.86,113.66,0
1542,25,-92.66,1.05,30.64,0
1543,2,-90.94,10.76,1.00,0
1544,11,-92.05,13.03,-181.79,0
1545,1,-90.00,0.00,0.00,0
1546,1,-90.00,0.00,0.00,0
1547,2,-90.72,23.60,117.85,0
1548,1,-90.00,0.00,0.00,0
1549,1,-90.00,0.00,0.00,0
1550,10,-92.72,15.33,140.37,0
1551,1,-90.00,0.00,0.00,0
1552,23,-94.08,3.65,114.43,0
1553,4,-91.23,3.64,104.88,0
1554,1,-90.00,0.00,0.00,0
1555,16,86.60,8.33,58.04,1
1556,16,-92.68,1.73,24.07,0
1557,1,-90.00,0.00,0.00,0
1558,19,-94.62,7.11,164.75,0
1559,12,-91.92,4.70,34.74,0
1560,13,-93.24,5.69,284.35,0
1561,1,-90.00,0.00,0.00,0
1562,5,-90.86,2.07,55.00,0
1563,1,-90.00,0.00,0.00,0
1564,1,-90.00,0.00,0.00,0
1565,23,-93.31,1.04,80.88,0
1566,1,-90.00,0.00,0.00,0
1567,18,-92.49,1.08,23.85,0
1568,6,88.31,28.53,135.97,1
1569,5,-91.28,28.32,-20.89,0
1570,4,-91.14,9.87,128.05,0
1571,11,-92.62,12.40,187.27,0
1572,37,83.23,4.03,127.41,1
1573,27,-93.69,1.64,191.85,0
1574,15,88.67,11.13,-182.11,1
1575,1,-90.00,0.00,0.00,0
1576,1,-90.00,0.00,0.00,0
1577,4,-91.54,22.07,8.40,0
1578,20,87.97,6.00,-357.15,1
1579,2,-90.44,28.72,13.30,0
1580,13,-91.53,3.11,25.16,0
1581,1,-90.00,0.00,0.00,0
1582,6,-90.90,3.59,5.00,0
1583,12,87.51,15.06,49.61,1
1584,4,-91.13,9.10,97.53,0
1585,41,83.69,6.23,-95.32,1
1586,1,-90.00,0.00,0.00,0
1587,2,-90.43,5.67,1.00,0
1588,18,-92.55,4.01,-37.95,0
1589,6,-91.47,9.70,126.49,0
1590,4,-90.94,7.47,3.00,0
1591,35,85.22,3.80,-143.99,1
1592,4,-91.78,21.12,149.24,0
1593,14,-92.79,8.26,58.78,0
1594,7,-91.79,5.31,44.41,0
1595,6,-91.69,25.25,-3.44,0
1596,52,82.49,3.09,46.75,1
1597,7,-90.85,3.56,6.00,0
1598,17,-92.46,2.33,117.26,0
1599,8,-91.12,2.09,141.19,0
1600,9,-91.76,2.83,85.12,0
1601,28,-93.82,0.84,112.63,0
1602,4,-91.07,10.56,61.21,0
1603,22,-94.00,2.99,174.45,0
1604,1,-90.00,0.00,0.00,0
1605,1,-90.00,0.00,0.00,0
1606,5,-90.89,6.17,8.81,0
1607,9,-92.13,9.64,7.54,0
1608,8,-91.35,3.08,99.33,0
1609,25,-93.09,0.82,30.63,0
1610,6,-91.23,10.61,-41.78,0
1611,1,-90.00,0.00,0.00,0
1612,2,-90.25,23.66,-91.56,0
1613,6,-91.01,3.47,5.00,0
1614,7,-92.06,13.62,32.52,0
1615,23,87.37,6.93,-267.51,1
1616,19,-91.95,3.69,124.26,0
1617,20,-92.33,1.04,88.91,0
1618,2,-90.75,7.12,1.00,0
1619,3,-90.83,3.58,56.48,0
1620,14,-91.95,4.46,12.00,0
1621,26,85.80,5.84,-14.96,1
1622,22,-92.25,4.07,-79.08,0
1623,7,-91.00,7.69,38.37,0
1624,9,-91.23,1.84,44.98,0
1625,13,-92.43,7.96,42.98,0
1626,4,-89.56,38.32,-176.26,0
1627,6,-90.91,4.15,5.00,0
1628,19,-94.26,13.04,240.66,0
1629,27,-93.54,1.90,195.34,0
1630,8,-91.46,3.81,7.85,0
1631,4,-91.22,35.60,-10.45,0
1632,16,85.88,13.50,257.64,1
1633,1,-90.22,22.75,0.00,0
1634,3,-90.90,2.78,2.00,0
1635,25,-93.27,1.30,102.70,0
1636,1,-90.00,0.00,0.00,0
1637,3,-91.05,29.11,1.00,0
1638,8,-90.69,0.56,16.40,0
1639,18,87.00,10.06,-131.65,1
1640,4,-90.17,29.16,-144.64,0
1641,1,-90.60,19.58,103.86,0
1642,6,-90.92,3.46,5.00,0
1643,2,-90.00,42.91,0.00,0
1644,24,-96.00,5.14,251.51,0
1645,200,-30.30,0.24,203.97,0
1646,3,-90.78,14.80,57.90,0
1647,1,-90.40,13.50,87.14,0
1648,6,-90.99,1.37,36.68,0
1649,1,-90.00,0.00,0.00,0
1650,12,-92.01,1.10,11.00,0
1651,1,-90.00,0.00,0.00,0
1652,3,-91.09,14.60,200.24,0
1653,20,-92.64,1.40,131.86,0
1654,11,-91.83,4.12,35.86,0
1655,200,-36.52,0.00,199.85,0
1656,1,-90.00,0.00,0.00,0
1657,2,-90.50,6.22,1.00,0
1658,24,-94.85,3.36,286.27,0
1659,3,-90.80,2.11,21.66,0
1660,6,-91.73,7.49,159.12,0
1661,5,-91.40,14.31,-19.89,0
1662,9,-91.74,3.78,151.24,0
1663,42,-97.36,5.02,233.05,0
1664,200,-42.47,0.41,385.79,0
1665,37,84.28,4.74,8.34,1
1666,29,-91.88,0.36,33.33,0
1667,15,-92.85,3.48,65.28,0
1668,3,-91.10,12.08,106.71,0
1669,5,-91.19,7.82,71.40,0
1670,1,-90.00,0.00,0.00,0
1671,7,-91.32,6.96,-17.89,0
1672,5,-91.09,5.81,4.00,0
1673,10,87.98,13.91,-289.75,1
1674,34,-93.91,1.04,36.34,0
1675,9,87.73,22.15,225.29,1
1676,6,-91.03,5.00,44.07,0
1677,31,-94.03,2.13,220.51,0
1678,1,-90.00,0.00,0.00,0
1679,27,-92.26,1.38,26.01,0
1680,2,-91.22,7.33,104.02,0
1681,6,-91.66,3.64,116.37,0
1682,1,-90.00,0.00,0.00,0
1683,200,-40.63,0.21,199.05,0
1684,38,85.25,3.81,18.28,1
1685,11,87.73,13.66,284.23,1
1686,13,-92.96,5.37,123.56,0
1687,31,-92.79,0.27,30.01,0
1688,2,-90.56,6.42,17.33,0
1689,2,-91.09,14.43,117.92,0
1690,3,-90.91,20.21,-33.34,0
1691,17,-93.17,2.07,133.92,0
1692,28,84.69,4.23,88.01,1
1693,1,-90.00,0.00,0.00,0
1694,11,-91.90,4.42,88.09,0
1695,1,-90.00,0.00,0.00,0
1696,8,-91.50,18.87,-6.44,0
1697,35,-94.62,2.54,42.01,0
1698,10,-91.65,3.38,74.75,0
1699,23,-92.76,2.46,-59.59,0
1700,24,85.82,7.05,-64.21,1
1701,3,-90.65,8.30,2.00,0
1702,7,-91.09,5.34,6.00,0
1703,14,-92.46,2.90,26.51,0
1704,11,-92.06,14.67,15.21,0
1705,11,-91.27,1.89,10.00,0
1706,1,-90.00,0.00,0.00,0
1707,1,-90.00,0.00,0.00,0
1708,10,-91.37,3.49,8.00,0
1709,1,-90.00,0.00,0.00,0
1710,34,-96.23,3.68,197.08,0
1711,25,86.98,6.22,22.13,1
1712,2,-90.97,26.39,206.55,0
1713,8,-90.96,4.50,6.00,0
1714,1,-90.00,0.00,0.00,0
1715,29,-93.37,1.24,37.62,0
1716,1,-90.00,0.00,0.00,0
1717,3,-90.99,9.68,2.00,0
1718,2,-91.05,5.21,52.78,0
1719,19,-92.66,3.80,185.96,0
1720,7,-91.36,5.32,5.00,0
1721,2,-90.03,20.75,0.00,0
1722,6,-91.25,4.83,5.00,0
1723,10,-92.21,1.87,51.04,0
1724,6,-91.40,23.55,-70.90,0
1725,200,-37.06,0.29,287.64,0
1726,1,-90.00,0.00,0.00,0
1727,42,-93.83,0.27,84.63,0
1728,2,-90.19,2.80,7.37,0
1729,16,-92.66,5.20,-66.01,0
1730,4,-91.05,2.59,54.21,0
1731,1,-90.00,0.00,0.00,0
1732,17,-92.61,1.76,36.94,0
1733,4,-91.22,8.40,155.68,0
1734,7,-91.00,2.26,6.33,0
1735,7,-91.16,4.22,5.00,0
1736,1,-90.00,0.00,0.00,0
1737,4,-91.36,3.56,99.85,0
1738,8,89.19,18.07,-104.20,1
1739,16,-92.48,2.50,26.72,0
1740,40,-95.27,3.78,112.22,0
1741,31,-91.96,0.00,30.01,0
1742,4,-90.61,23.14,2.00,0
1743,9,-91.59,4.39,14.16,0
1744,3,-91.10,24.92,-21.89,0
1745,1,-90.00,0.00,0.00,0
1746,1,-90.00,0.00,0.00,0
1747,8,-91.39,3.37,27.10,0
1748,11,-92.06,6.28,-83.94,0
1749,2,-90.91,9.14,1.00,0
1750,24,-91.87,3.50,22.01,0
1751,1,-90.00,0.00,0.00,0
1752,12,-92.08,4.22,-43.47,0
1753,1,-90.18,29.05,0.00,0
1754,1,-90.00,0.00,0.00,0
1755,10,-91.99,4.03,136.21,0
1756,2,-90.70,3.80,28.52,0
1757,18,-93.10,7.61,8.28,0
1758,16,-92.46,2.61,34.75,0
1759,9,-91.54,6.73,59.89,0
1760,39,-94.53,2.15,170.53,0
1761,4,-90.80,29.15,-124.45,0
1762,7,-90.93,10.41,34.57,0
1763,8,-91.78,3.23,95.28,0
1764,4,-91.30,13.56,-13.97,0
1765,10,-91.39,11.52,-165.74,0
1766,4,-91.19,9.06,45.44,0
1767,12,-91.46,2.14,89.66,0
1768,7,-90.94,1.90,21.45,0
1769,2,-90.91,10.49,56.43,0
1770,5,-90.95,5.55,32.01,0
1771,1,-90.00,0.00,0.00,0
1772,2,-90.61,25.96,73.07,0
1773,1,-90.00,0.00,0.00,0
1774,8,-91.24,14.91,-80.54,0
1775,15,-93.49,7.91,59.65,0
1776,63,-100.50,3.43,233.73,0
1777,6,-91.07,5.07,6.46,0
1778,31,-93.36,1.12,132.22,0
1779,1,-90.00,0.00,0.00,0
1780,29,-91.83,2.90,27.01,0
1781,9,-91.81,8.76,-4.44,0
1782,27,-92.47,3.23,25.01,0
1783,1,-90.00,0.00,0.00,0
1784,1,-90.01,18.14,0.00,0
1785,200,-28.37,0.21,119.32,0
1786,19,-92.31,0.84,20.49,0
1787,36,-93.99,2.30,46.56,0
1788,10,-91.82,3.05,26.89,0
1789,1,-90.00,0.00,0.00,0
1790,6,-91.26,4.34,85.16,0
1791,200,-40.05,0.08,349.12,0
1792,1,-90.00,0.00,0.00,0
1793,5,-90.55,17.16,3.00,0
1794,11,-92.30,11.49,137.45,0
1795,71,-96.83,1.85,-20.83,0
1796,37,84.84,3.20,59.15,1
1797,19,-92.22,4.14,5.56,0
1798,12,-90.94,6.41,-169.29,0
1799,2,-91.20,15.18,205.12,0
1800,10,-91.63,2.04,88.90,0
1801,41,-93.79,0.85,-38.98,0
1802,14,-91.84,1.71,95.58,0
1803,1,-90.00,0.00,0.00,0
1804,1,-90.00,0.00,0.00,0
1805,14,-91.66,8.11,99.13,0
1806,3,-91.24,4.27,80.31,0
1807,1,-90.00,0.00,0.00,0
1808,27,85.73,4.81,53.60,1
1809,6,-91.49,1.61,49.19,0
1810,1,-90.00,0.00,0.00,0
1811,13,87.93,10.22,-209.80,1
1812,1,-90.00,0.00,0.00,0
1813,22,85.48,7.17,173.82,1
1814,25,-92.39,1.19,26.04,0
1815,26,-93.99,5.20,-53.38,0
1816,200,-29.96,0.03,203.80,0
1817,28,-95.22,2.85,183.89,0
1818,22,-92.78,2.49,127.78,0
1819,11,-92.28,5.27,-11.14,0
1820,1,-90.00,0.00,0.00,0
1821,39,85.92,4.50,59.55,1
1822,1,-90.29,16.60,0.00,0
1823,13,-92.26,9.08,-78.41,0
1824,31,85.25,4.90,34.84,1
1825,1,-90.00,0.00,0.00,0
1826,3,-91.37,25.82,44.43,0
1827,12,-92.17,5.43,-129.01,0
1828,24,86.45,5.50,-47.57,1
1829,6,-91.29,5.62,41.93,0
1830,13,-92.50,2.60,177.74,0
1831,1,-90.00,0.00,0.00,0
1832,9,-91.15,3.31,16.50,0
1833,8,-92.46,17.21,260.38,0
1834,2,-90.58,39.42,-11.45,0
1835,2,-90.82,10.51,118.08,0
1836,15,-91.62,2.14,13.00,0
1837,19,-92.25,2.07,170.21,0
1838,4,-90.66,15.86,59.10,0
1839,1,-90.00,0.00,0.00,0
1840,20,-92.30,1.27,75.45,0
1841,9,-91.10,2.29,10.86,0
1842,11,88.45,12.33,-23.01,1
1843,28,-92.74,2.96,158.63,0
1844,9,-91.55,3.97,18.92,0
1845,1,-90.00,0.00,0.00,0
1846,17,-92.26,1.60,25.57,0
1847,15,-92.33,4.95,-75.41,0
1848,23,-93.28,1.10,112.27,0
1849,3,-91.05,10.36,156.35,0
1850,23,87.74,4.59,-136.31,1
1851,7,-91.43,4.05,50.83,0
1852,24,-92.98,0.56,109.78,0
1853,66,-95.40,0.47,161.84,0
1854,55,-95.76,2.47,-25.26,0
1855,1,-90.00,0.00,0.00,0
1856,21,-92.02,1.69,60.57,0
1857,1,-90.00,0.00,0.00,0
1858,16,-92.28,3.09,110.00,0
1859,5,-91.69,7.65,163.03,0
1860,29,-92.80,2.18,155.14,0
1861,13,-91.64,1.10,55.33,0
1862,1,-90.00,0.00,0.00,0
1863,7,-91.34,23.64,-33.87,0
1864,34,-96.03,3.36,210.39,0
1865,25,-93.83,2.35,-12.93,0
1866,21,86.27,7.50,3.33,1
1867,7,-91.75,4.61,133.03,0
1868,3,-90.51,21.20,1.00,0
1869,26,84.15,5.82,100.86,1
1870,28,-92.98,0.62,172.35,0
1871,40,83.77,3.28,148.81,1
1872,1,-90.00,0.00,0.00,0
1873,5,-91.09,1.14,4.00,0
1874,14,-93.06,8.50,159.80,0
1875,13,-91.41,5.54,11.00,0
1876,40,83.48,5.70,166.33,1
1877,1,-90.00,0.00,0.00,0
1878,2,-90.42,16.09,0.00,0
1879,1,-90.00,0.00,0.00,0
1880,2,-90.73,22.00,126.52,0
1881,1,-90.00,0.00,0.00,0
1882,1,-90.00,0.00,0.00,0
1883,2,-90.95,7.92,1.00,0
1884,6,-91.22,1.06,24.95,0
1885,18,-91.71,0.86,97.30,0
1886,10,-92.00,3.73,118.19,0
1887,13,-91.91,1.61,15.16,0
1888,1,-90.00,0.00,0.00,0
1889,7,-91.56,4.02,43.63,0
1890,52,-93.45,1.67,50.35,0
1891,29,-93.97,2.71,-48.97,0
1892,22,-92.54,1.63,33.34,0
1893,3,-90.45,25.13,3.05,0
1894,11,-91.64,3.04,112.63,0
1895,16,-91.90,0.64,64.68,0
1896,1,-90.00,0.00,0.00,0
1897,1,-90.00,0.00,0.00,0
1898,14,-91.23,7.20,-81.40,0
1899,1,-90.00,0.00,0.00,0
1900,37,-94.35,2.54,124.00,0
1901,45,-96.64,1.97,45.37,0
1902,3,-91.09,26.13,-44.78,0
1903,25,-93.26,1.19,92.02,0
1904,19,-92.30,3.60,29.20,0
1905,5,-91.24,16.88,3.00,0
1906,7,-91.22,9.49,-40.78,0
1907,1,-90.00,0.00,0.00,0
1908,2,-90.51,3.04,5.80,0
1909,6,-92.31,31.66,394.79,0
1910,2,-90.12,19.09,0.00,0
1911,15,-92.87,2.32,135.94,0
1912,9,-92.29,7.03,14.88,0
1913,1,-90.00,0.00,0.00,0
1914,1,-90.00,0.00,0.00,0
1915,1,-90.00,0.00,0.00,0
1916,25,-92.45,0.32,24.01,0
1917,9,-91.19,0.56,19.89,0
1918,4,-91.72,10.76,230.49,0
1919,1,-90.00,0.00,0.00,0
1920,1,-90.00,0.00,0.00,0
1921,51,81.18,2.32,263.58,1
1922,22,-93.09,2.89,10.23,0
1923,1,-90.00,0.00,0.00,0
1924,1,-90.00,0.00,0.00,0
1925,52,-94.29,0.89,22.61,0
1926,17,-91.57,0.67,77.94,0
1927,4,-91.05,23.57,2.00,0
1928,200,-22.38,0.07,301.80,0
1929,8,-91.33,4.22,187.63,0
1930,25,86.72,5.35,-76.08,1
1931,20,-92.77,0.59,81.55,0
1932,1,-90.00,0.00,0.00,0
1933,200,-39.32,0.00,220.68,0
1934,39,-94.63,1.58,171.69,0
1935,1,-90.00,0.00,0.00,0
1936,1,-90.00,0.00,0.00,0
1937,15,-92.43,7.99,-64.85,0
1938,1,-90.00,0.00,0.00,0
1939,41,85.49,3.33,24.38,1
1940,200,-37.82,0.14,199.05,0
1941,6,-90.92,4.79,5.74,0
1942,5,-91.01,4.49,4.00,0
1943,27,84.82,5.52,221.95,1
1944,87,-97.42,1.34,-5.38,0
1945,10,-90.99,5.45,-14.89,0
1946,20,-91.84,0.98,91.00,0
1947,40,-93.09,1.92,-9.18,0
1948,49,82.74,3.07,6.46,1
1949,1,-90.00,0.00,0.00,0
1950,37,-93.21,0.27,66.75,0
1951,6,-91.67,26.35,11.80,0
1952,19,-92.48,1.02,38.14,0
1953,28,-93.66,1.97,45.87,0
1954,7,-91.07,4.16,14.02,0
1955,5,-91.10,2.92,4.00,0
1956,22,-93.07,1.88,113.01,0
1957,3,-91.06,17.17,-44.78,0
1958,13,-91.89,3.24,48.23,0
1959,12,-91.11,6.31,-47.22,0
1960,32,85.26,4.24,180.44,1
1961,20,-93.22,2.88,65.32,0
1962,1,-90.00,0.00,0.00,0
1963,14,-91.44,2.01,12.00,0
1964,38,-94.45,3.24,-45.80,0
1965,30,-94.42,2.56,113.11,0
1966,22,-91.82,0.72,109.78,0
1967,52,-95.73,1.22,-14.78,0
1968,200,-36.38,0.28,405.62,0
1969,20,-92.60,3.14,18.00,0
1970,13,-91.89,3.23,51.38,0
1971,5,-90.98,6.75,6.73,0
1972,84,-98.12,0.68,299.58,0
1973,6,-90.74,1.67,52.59,0
1974,6,-91.47,1.84,62.47,0
1975,1,-90.12,37.35,0.00,0
1976,16,-92.12,2.99,-41.70,0
1977,200,-24.39,0.11,278.42,0
1978,25,-92.49,1.67,31.89,0
1979,48,-93.58,0.22,62.72,0
1980,6,-91.53,15.41,46.02,0
1981,15,-91.44,1.94,14.12,0
1982,15,-92.50,9.65,-170.30,0
1983,24,-93.07,1.52,52.16,0
1984,1,-90.00,0.00,0.00,0
1985,14,-92.13,5.38,-25.32,0
1986,50,-95.85,2.92,61.41,0
1987,43,-93.02,0.14,47.53,0
1988,106,-101.17,1.75,55.55,0
1989,68,-94.50,0.36,161.06,0
1990,3,-91.11,10.03,121.91,0
1991,1,-90.00,0.00,0.00,0
1992,32,-94.87,3.22,249.53,0
1993,35,84.07,5.55,-63.27,1
1994,11,-91.29,7.47,-2.44,0
1995,10,-91.95,3.90,19.21,0
1996,7,-91.87,6.12,46.41,0
1997,1,-90.00,0.00,0.00,0
1998,3,-90.80,0.75,5.04,0
1999,4,-90.70,17.39,-93.26,0
2000,49,82.33,3.29,166.48,1
2001,4,-91.67,7.36,125.91,0
2002,36,-93.32,1.58,146.26,0
2003,15,-91.65,0.82,75.84,0
2004,45,-93.74,0.71,160.81,0
2005,82,-96.44,0.47,117.66,0
2006,2,-90.44,9.42,1.00,0
2007,38,-92.33,0.31,85.53,0
2008,26,-93.43,1.03,147.78,0
2009,16,-92.78,4.27,228.73,0
2010,6,-91.58,8.67,-32.02,0
2011,1,-90.00,0.00,0.00,0
2012,48,-95.76,1.81,75.24,0
2013,77,78.49,2.92,66.20,1
2014,1,-90.00,0.00,0.00,0
2015,23,-93.88,4.16,-44.20,0
2016,5,-91.07,9.79,51.15,0
2017,1,-90.00,0.00,0.00,0
2018,10,-91.45,4.15,8.00,0
2019,19,-93.19,2.70,112.94,0
2020,17,-92.53,4.64,3.56,0
2021,72,78.29,2.25,263.96,1
2022,2,-90.85,10.38,1.00,0
2023,1,-90.00,0.00,0.00,0
2024,76,81.41,2.38,27.03,1
2025,20,-92.04,2.38,-67.90,0
2026,95,-97.65,0.64,225.46,0
2027,59,-94.60,0.67,193.10,0
2028,1,-90.00,0.00,0.00,0
2029,22,-93.23,5.54,202.34,0
2030,27,86.66,6.29,46.58,1
2031,21,86.74,7.12,39.90,1
2032,10,-91.42,2.08,9.00,0
2033,1,-90.00,0.00,0.00,0
2034,7,-91.23,4.37,6.49,0
2035,7,-92.30,4.71,139.64,0
2036,13,87.48,10.55,-33.24,1
2037,25,86.46,6.27,-80.11,1
2038,10,-90.70,4.90,52.91,0
2039,1,-90.00,0.00,0.00,0
2040,1,-90.00,0.00,0.00,0
2041,31,-93.54,2.22,104.79,0
2042,7,-91.60,6.98,141.46,0
2043,71,-95.32,0.67,103.62,0
2044,51,-94.55,1.39,272.89,0
2045,30,84.92,4.04,29.25,1
2046,5,-91.38,3.83,147.14,0
2047,9,-91.02,2.64,8.00,0
2048,3,-91.23,4.75,99.33,0
2049,18,-92.01,2.41,54.89,0
2050,8,-91.67,14.55,131.86,0
2051,1,-90.00,0.00,0.00,0
2052,1,-90.00,0.00,0.00,0
2053,14,-92.98,3.46,165.72,0
2054,4,-90.58,9.34,3.00,0
2055,4,-90.62,29.79,-161.01,0
2056,15,-92.31,9.80,-276.27,0
2057,11,-92.31,3.33,47.27,0
2058,37,84.27,3.47,-53.16,1
2059,52,-93.83,1.45,43.48,0
2060,1,-90.00,0.00,0.00,0
2061,14,-91.04,0.26,20.40,0
2062,22,-91.86,0.49,75.64,0
2063,24,-93.17,1.22,45.27,0
2064,68,-96.16,0.83,3.41,0
2065,27,-93.60,1.37,107.36,0
2066,81,-96.42,0.84,101.37,0
2067,33,-91.94,0.75,28.03,0
2068,1,-90.00,0.00,0.00,0
2069,45,-92.55,1.13,-0.48,0
2070,14,-92.14,2.36,63.60,0
2071,2,-90.92,15.97,133.65,0
2072,30,-94.32,1.99,73.68,0
2073,119,-102.72,0.40,136.64,0
2074,3,-90.72,1.40,10.39,0
2075,11,-91.66,3.97,10.36,0
2076,69,-95.60,0.42,64.84,0
2077,1,-90.00,0.00,0.00,0
2078,22,85.92,6.91,0.74,1
2079,10,-91.28,1.15,9.00,0
2080,16,-92.27,1.09,36.54,0
2081,54,-93.03,1.13,39.83,0
2082,4,-90.90,7.95,3.00,0
2083,45,-93.93,1.92,-38.83,0
2084,36,-95.24,1.80,69.09,0
2085,11,-91.83,4.25,115.76,0
2086,78,80.12,1.50,104.23,1
2087,25,-93.09,6.15,-114.45,0
2088,1,-90.00,0.00,0.00,0
2089,19,-93.46,3.02,101.18,0
2090,58,-93.93,0.68,-25.78,0
2091,62,82.11,2.07,418.45,1
2092,13,-91.50,1.12,13.97,0
2093,3,-90.98,10.79,2.00,0
2094,1,-90.03,10.83,0.00,0
2095,50,-94.37,0.69,251.18,0
2096,111,-100.48,1.02,259.49,0
2097,26,-94.42,4.79,-99.37,0
2098,4,-90.75,4.57,3.00,0
2099,44,-95.10,1.80,139.30,0
2100,50,-95.13,1.37,196.56,0
2101,143,-103.97,0.39,105.77,0
2102,45,-96.28,1.18,180.90,0
2103,200,-28.26,0.17,402.18,0
2104,17,-92.51,2.22,23.23,0
2105,4,-91.13,20.39,-18.41,0
2106,4,-90.94,8.51,70.70,0
2107,13,86.26,12.74,379.29,1
2108,41,-93.42,0.25,50.72,0
2109,29,-92.88,0.78,163.20,0
2110,83,-97.40,0.48,196.84,0
2111,53,-93.33,0.21,100.18,0
2112,49,82.24,3.07,284.29,1
2113,51,-94.01,0.11,55.16,0
2114,1,-90.00,0.00,0.00,0
2115,115,-97.53,0.39,166.33,0
2116,1,-90.00,0.00,0.00,0
2117,10,-90.93,5.36,-14.89,0
2118,30,-93.00,1.44,-56.51,0
2119,5,-90.99,2.88,4.00,0
2120,12,-92.66,2.73,175.21,0
2121,25,-91.91,0.22,39.19,0
2122,200,-38.92,0.06,257.62,0
2123,64,-95.25,0.64,120.32,0
2124,4,-91.34,7.83,135.16,0
