#{"t_start": 1768626771.734553, "env_id": "None"}
r,l,t
521.703438,14,4721.650272
528.514792,15,4723.375533
516.371937,12,4725.004109
549.706574,20,4726.847077
526.339693,15,4728.567803
543.18014,18,4730.367481
509.366472,10,4731.956174
513.779175,14,4733.662916
514.756834,13,4735.323287
518.079806,12,4737.132273
518.079806,12,4738.803552
523.769639,12,4740.454993
515.28792,12,4742.101198
522.774291,14,4743.779478
526.188222,15,4745.512095
528.949811,15,4747.253946
512.069088,11,4748.84694
512.612058,11,4750.463304
527.630677,15,4755.144165
524.391444,14,4756.848254
508.941966,10,4758.444224
518.485929,13,4760.119901
514.16001,11,4761.748654
512.921649,11,4763.372664
522.370002,14,4765.072168
519.126186,14,4766.762799
530.68989,16,4768.50761
525.200021,14,4770.196384
482.460207,39,4772.622728
537.590964,20,4774.471015
509.1221,9,4776.129188
522.370002,14,4777.807979
507.900241,9,4779.375093
524.016772,15,4781.096934
551.18662,20,4782.939547
535.670036,17,4784.704938
516.371937,12,4786.34566
521.575966,15,4791.001073
527.290854,16,4792.751097
517.396659,12,4794.405615
524.612153,15,4796.136548
526.339693,15,4797.843736
512.951265,12,4799.483103
523.582867,14,4801.170706
516.3574,13,4802.851796
515.088781,12,4804.489878
517.055085,12,4806.145927
520.94329,13,4807.850342
530.25487,16,4809.623317
523.178579,14,4811.338707
521.365024,15,4813.053254
520.245605,14,4814.762042
534.254689,18,4816.546477
525.604309,14,4818.259463
511.791898,10,4819.8621
529.201252,16,4824.557795
508.775992,10,4826.161909
517.396659,12,4827.814272
531.54002,16,4829.564148
521.241294,13,4832.622351
526.008597,15,4834.329799
518.704452,13,4835.973474
542.13072,18,4837.769846
519.928512,13,4839.448736
522.062709,14,4841.141617
531.074686,16,4842.887441
524.549338,14,4844.59809
528.514792,15,4846.322282
523.987156,14,4848.022436
535.866918,17,4849.787957
528.079772,15,4851.556514
515.107055,13,4853.241668
521.648057,14,4854.960665
518.271538,15,4856.705337
513.85042,11,4861.273571
507.167125,9,4862.838362
528.700213,15,4864.585382
528.079772,15,4866.329037
525.657327,15,4868.035724
524.795732,14,4869.74401
513.681237,11,4871.388545
519.077592,13,4873.138035
526.817174,15,4874.855338
530.609352,16,4876.599559
529.670358,15,4878.489453
511.21803,11,4880.111023
517.386962,12,4881.762971
515.332679,13,4883.430541
527.644752,15,4885.139549
514.16001,11,4886.762739
538.987157,17,4888.562351
529.819851,15,4890.305835
517.491838,12,4891.956286
528.045635,15,4896.596312
514.779191,11,4898.220646
514.469601,11,4899.851692
521.148171,14,4901.527491
512.302468,11,4903.211745
508.877728,9,4904.789021
516.371937,12,4906.417561
527.696141,16,4908.170385
524.5317,14,4909.859749
521.273645,14,4911.546731
515.868462,12,4913.188379
494.398899,27,4915.249578
518.704452,13,4916.934258
506.773971,8,4918.513854
534.419958,16,4920.279492
529.384831,15,4922.006462
522.344992,14,4923.706286
516.015826,13,4925.359874
514.808808,12,4927.032452
532.005353,16,4931.739607
516.244442,12,4933.399114
507.829654,9,4934.957056
523.178579,14,4936.641025
522.774291,14,4938.332818
513.231239,11,4939.95211
526.008597,15,4941.657832
522.062709,14,4943.350704
515.837158,12,4944.980198
510.744723,10,4946.567832
531.54002,16,4948.305052
522.458213,16,4950.027052
517.396659,12,4951.669981
518.704452,13,4953.322088
514.469601,11,4954.955965
518.704452,13,4956.632536
530.018985,16,4958.370345
524.391444,14,4960.070158
520.570151,13,4961.741678
539.63188,18,4966.459171
528.949811,15,4968.173405
524.391444,14,4969.87126
510.760392,11,4971.481525
537.984336,25,4983.344035
541.418401,18,4985.162454
522.294664,15,4986.867276
516.665623,12,4988.515203
521.026148,16,4990.258694
533.746812,17,4992.041987
531.188749,16,4993.782664
520.197011,13,4995.470392
519.817818,14,4997.156137
508.633357,9,5001.647996
523.178579,14,5003.338503
526.774713,15,5005.087316
522.881739,14,5006.801892
513.710844,11,5008.53017
521.31643,13,5010.208733
514.779191,11,5011.847784
520.94329,13,5013.538851
522.180444,14,5015.223529
518.42138,13,5016.880859
506.140561,8,5018.422778
534.332022,16,5020.210563
513.85042,11,5021.838896
524.059496,15,5023.562574
521.07829,16,5025.308449
531.322996,18,5027.097137
529.020046,15,5028.817653
509.57438,10,5030.413311
519.450732,13,5032.081111
523.178579,14,5036.706868
516.371937,12,5038.379496
528.514792,15,5040.093186
517.055085,12,5041.733498
526.508605,15,5043.453563
536.099822,18,5045.260237
521.68957,13,5046.925575
514.16001,11,5048.536121
528.514792,15,5050.280379
508.633357,9,5051.853593
518.429501,12,5053.53071
522.822857,15,5055.365874
525.642008,16,5057.260801
517.935833,14,5058.937912
525.200021,14,5060.693333
521.68957,13,5062.375285
518.704452,13,5064.029153
540.031881,18,5065.937602
510.800615,11,5067.543548
521.68957,13,5072.147271
521.703438,14,5073.833561
521.696814,15,5075.540505
523.161298,15,5077.250098
533.866688,16,5079.018427
515.68879,12,5080.661725
533.128705,17,5082.395947
530.25487,16,5084.133043
511.237519,10,5085.730076
517.738232,12,5087.395213
509.57438,10,5088.974303
528.549554,16,5090.708144
528.949811,15,5092.419615
509.1221,9,5094.009542
528.949811,15,5095.752126
509.366472,10,5097.353354
511.094213,11,5098.963357
546.962863,20,5100.871405
527.697008,19,5102.671656
513.632121,11,5107.198432
520.718519,13,5108.832927
518.802262,13,5110.458555
524.391444,14,5112.133732
521.68957,13,5113.798758
514.16001,11,5115.398624
533.401354,16,5117.185122
514.469601,11,5120.050394
518.197541,12,5121.709201
514.16001,11,5123.373664
509.460691,12,5125.083483
520.94329,13,5127.190205
522.062709,14,5128.951085
532.936021,16,5130.728838
513.231239,11,5132.378556
535.292541,17,5134.152811
554.68112,20,5136.086514
527.221462,15,5137.80344
516.030364,12,5142.371036
529.340262,18,5144.155323
524.97146,14,5145.852978
524.795732,14,5147.613602
517.084701,13,5149.304706
509.985454,11,5150.946051
513.012941,11,5152.565011
520.570151,13,5154.231072
514.779191,11,5155.894965
525.200021,14,5157.623143
527.838094,17,5159.389808
515.748099,12,5161.031814
531.927028,17,5162.805519
523.178579,14,5164.494443
524.795732,14,5166.20367
520.570151,13,5167.863338
534.174046,16,5169.60063
519.450732,13,5171.264271
515.438476,12,5172.900048
526.634163,15,5177.567051
528.079772,15,5179.264825
507.655869,9,5180.84352
511.791898,10,5182.457592
526.339693,15,5184.171116
518.704452,13,5185.864795
508.877728,9,5187.440738
521.31643,13,5189.139987
527.644752,15,5190.849696
520.197011,13,5192.533609
504.958783,9,5194.102906
517.055085,12,5195.76262
535.918873,17,5197.527762
514.779191,11,5199.170434
514.779191,11,5200.820327
520.957158,14,5202.553345
514.499217,12,5204.201077
521.161902,14,5205.877662
515.088781,12,5207.511708
537.444238,17,5212.229337
512.612058,11,5213.847625
519.450732,13,5215.49984
525.200021,14,5217.207703
532.470687,16,5219.01272
530.25487,16,5220.779031
519.450732,13,5222.490786
526.339693,15,5224.204576
518.704452,13,5225.849692
513.308656,12,5227.516612
520.197011,13,5229.186104
520.94329,13,5230.869518
514.16001,11,5232.493204
544.206153,20,5234.3421
529.670358,15,5236.082724
523.582867,14,5237.760922
530.19045,16,5239.502141
516.476578,12,5241.149017
521.365024,15,5242.866281
521.31643,13,5247.486485
530.609352,16,5249.215386
518.079806,12,5250.870182
524.953627,14,5252.601669
520.94329,13,5254.275174
534.793317,24,5266.034925
525.200021,14,5267.73292
532.470687,16,5269.475351
515.088781,12,5271.130447
508.388985,9,5272.707493
517.929809,14,5274.390605
520.94329,13,5276.053497
519.077592,13,5277.713868
515.347216,12,5282.282509
522.062709,14,5283.964382
520.94329,13,5285.643495
528.079772,15,5287.372469
519.077592,13,5289.041838
513.540829,11,5290.668714
540.031881,18,5292.473015
527.773836,16,5294.225957
514.649531,13,5295.900908
517.738232,12,5297.555617
521.68957,13,5299.247095
507.199113,9,5300.827487
510.405949,10,5302.421094
514.081506,12,5304.078841
510.683139,10,5305.690073
506.985107,9,5307.249057
530.609352,16,5309.014558
522.59523,15,5310.758424
528.984574,16,5312.524776
522.062709,14,5317.148021
531.54002,16,5318.903561
526.759054,15,5320.627912
526.339693,15,5322.421739
526.339693,15,5324.137261
553.516287,20,5326.013337
519.450732,13,5327.687625
519.107209,14,5329.454837
525.13167,15,5331.192045
517.396659,12,5332.860209
528.163521,15,5334.595939
509.57438,10,5336.182456
523.987156,14,5337.87751
506.351697,8,5339.427253
526.774713,15,5341.136644
512.764943,11,5342.746739
534.332022,16,5344.486444
534.332022,16,5346.246581
510.960329,10,5347.842193
537.738894,17,5352.554943
515.347216,12,5354.219229
509.1221,9,5355.791952
523.987156,14,5357.47454
513.85042,11,5359.090988
524.391444,14,5360.789305
514.779191,11,5362.406221
516.030364,12,5364.570223
518.006767,14,5366.259254
521.68957,13,5367.939754
523.987156,14,5369.635667
505.296014,8,5371.17052
523.178579,14,5372.857341
530.609352,16,5374.595734
535.174806,17,5376.342047
525.604309,14,5378.04341
509.617954,10,5379.674176
519.077592,13,5381.341859
519.077592,13,5383.002001
521.31643,13,5387.596618
521.271222,14,5389.318277
501.102605,32,5391.547701
517.396659,12,5393.198256
523.987156,14,5394.896418
531.54002,16,5396.642554
532.936021,16,5398.401261
513.85042,11,5400.006279
518.42138,13,5401.919231
504.751683,7,5403.742535
521.986557,17,5405.525151
517.055085,12,5407.17722
512.069088,11,5408.791771
525.633926,15,5411.876059
525.200021,14,5413.565339
530.609352,16,5415.292125
529.819851,15,5417.03926
518.079806,12,5418.701594
522.802935,15,5423.356627
516.622318,12,5425.002333
540.031881,18,5426.788905
534.797356,17,5428.559403
537.237498,17,5430.33358
508.877728,9,5431.945217
518.42138,13,5433.602318
505.296014,8,5435.166814
525.604309,14,5436.881451
511.237519,10,5438.473975
523.178579,14,5440.165979
515.347216,12,5441.785217
511.810191,11,5443.397346
513.720666,11,5445.004698
540.556591,18,5446.795931
516.030364,12,5448.418921
532.298332,17,5450.195115
522.370002,14,5451.888278
523.582867,14,5453.592872
509.366472,10,5458.131638
511.791898,10,5459.749139
527.209733,15,5461.474449
508.633357,9,5463.062807
512.302468,11,5464.680614
516.030364,12,5466.310608
512.166346,11,5467.926733
527.644752,15,5469.631048
514.779191,11,5471.256312
515.033015,12,5473.111779
512.612058,11,5474.728772
517.723694,14,5476.424896
518.478458,13,5478.086279
502.485752,6,5479.585611
531.074686,16,5481.31537
529.819851,15,5483.055137
531.074686,16,5484.83291
516.015826,13,5486.498562
524.075092,14,5488.189822
529.122166,16,5489.93771
532.470687,16,5494.602841
532.315514,16,5496.358575
522.370002,14,5498.038134
515.088781,12,5499.674851
518.704452,13,5501.338902
511.390404,10,5502.941781
523.178579,14,5504.636064
518.704452,13,5506.296407
519.823871,13,5507.945773
516.371937,12,5509.685135
505.084877,8,5511.22252
530.240795,16,5512.953846
512.302468,11,5514.565068
516.713511,12,5516.204247
527.209733,15,5517.916113
516.713511,12,5519.555991
526.008597,15,5521.393829
524.5317,14,5523.115989
532.005353,16,5524.880311
520.718519,13,5529.486541
535.670036,17,5531.246127
511.514708,10,5532.843036
520.718519,13,5534.525136
533.401354,16,5536.283002
533.866688,16,5538.046307
513.85042,11,5539.670114
517.876461,12,5541.32277
512.069088,11,5542.936104
520.805481,18,5554.547703
509.366472,10,5556.127772
512.302468,11,5557.732755
519.823871,13,5559.434048
531.203032,16,5564.099061
536.362148,17,5565.866064
529.819851,15,5567.583571
530.609352,16,5569.330136
508.633357,9,5570.898001
529.335706,15,5572.61178
509.334383,10,5574.20055
526.008597,15,5575.902502
517.738232,12,5577.557952
522.774291,14,5579.240153
517.738232,12,5580.890599
527.644752,15,5582.620368
541.081301,18,5584.419254
530.389589,17,5586.191559
531.495509,16,5587.924153
520.991884,14,5589.630156
531.074686,16,5591.367842
526.161482,15,5593.114408
510.128759,10,5594.737769
515.088781,12,5599.317722
512.612058,11,5600.950736
521.443176,13,5602.657425
519.077592,13,5604.335389
506.985107,9,5606.736482
531.769559,16,5608.523536
519.077592,13,5610.2103
523.178579,14,5612.003888
522.062709,14,5613.803762
528.514792,15,5615.633624
513.540829,11,5617.289426
526.008597,15,5619.0402
525.604309,14,5620.724702
512.302468,11,5622.329297
523.582867,14,5623.993933
533.866688,16,5625.737847
523.178579,14,5627.387368
519.823871,13,5629.043278
517.055085,12,5630.653206
514.16001,11,5635.175656
528.109389,16,5636.879036
535.174806,17,5638.583777
527.293482,15,5640.257338
523.582867,14,5641.924346
520.532746,14,5643.563231
528.514792,15,5645.251961
517.833412,12,5646.859815
517.396659,12,5648.474251
529.384831,15,5650.155797
552.063746,20,5651.962665
529.739994,16,5653.665423
513.259203,11,5655.249821
512.612058,11,5656.819092
519.823871,13,5658.434857
510.960329,10,5660.003269
538.474794,18,5661.755314
532.720719,17,5663.471911
522.774291,14,5665.131431
508.633357,9,5669.611047
530.227508,17,5671.325853
533.984423,16,5673.051427
526.923081,15,5674.72982
520.570151,13,5676.349798
512.302468,11,5677.92941
513.231239,11,5679.524108
515.439131,14,5681.165747
516.312641,12,5682.784263
533.866688,16,5684.505731
517.738232,12,5686.129035
523.987156,14,5687.819345
518.119114,13,5689.442625
518.42138,13,5691.066542
533.866688,16,5692.781401
506.807558,9,5694.33082
510.405949,10,5695.891884
530.123923,16,5697.596426
524.795732,14,5699.259466
519.580921,14,5705.220895
509.851569,10,5706.786902
519.823871,13,5708.605043
522.914547,14,5710.434341
510.405949,10,5712.108812
530.25487,16,5713.854444
509.851569,10,5715.45105
509.1221,9,5717.066078
526.344535,15,5718.814853
532.005353,16,5720.645494
510.960329,10,5722.258759
532.005353,16,5724.081915
528.780495,16,5725.805212
522.062709,14,5727.471199
529.419594,16,5729.1565
512.603979,11,5730.751695
516.371937,12,5732.35642
544.497038,19,5734.143026
520.570151,13,5735.777334
514.004547,12,5740.315978
527.817106,16,5742.234768
511.237519,10,5743.962353
520.238203,14,5745.714741
517.045388,12,5747.359887
506.985107,9,5748.91746
523.501727,14,5750.616086
547.645297,19,5752.489109
541.606011,18,5754.308285
515.347216,12,5756.017856
513.85042,11,5757.632092
522.435849,14,5759.296794
524.391444,14,5760.98919
528.514792,15,5762.706345
531.54002,16,5764.436932
530.843728,17,5766.204873
518.079806,12,5767.873903
504.041746,7,5769.384999
532.153722,16,5771.100605
523.178579,14,5775.711354
536.539539,18,5777.541412
523.74349,14,5779.235494
523.987156,14,5780.912244
531.931217,16,5782.717562
529.981631,16,5784.494664
516.371937,12,5786.12906
508.876694,11,5787.751603
511.070147,11,5789.391701
522.062709,14,5791.060781
538.641419,17,5792.831612
515.088781,12,5794.456184
518.139115,12,5796.100528
532.698589,17,5797.861677
529.020046,15,5799.594352
526.008597,15,5801.305706
519.450732,13,5803.030935
528.079772,15,5804.748564
529.64214,15,5806.462959
526.339693,15,5811.103978
510.128759,10,5812.684725
519.823871,13,5814.346783
523.582867,14,5816.029947
528.079772,15,5817.749873
509.1221,9,5819.320293
519.077592,13,5820.979217
524.906624,15,5822.697121
520.94329,13,5824.432274
532.138899,22,5836.158055
511.9036,11,5837.778834
509.708264,11,5839.775326
514.16001,11,5841.400393
509.366472,10,5845.912519
515.088781,12,5847.578859
513.540829,11,5849.193177
520.391088,14,5850.879662
511.514708,10,5852.522709
513.231239,11,5854.127594
510.683139,10,5856.297219
511.237519,10,5857.888871
518.44312,13,5859.556836
512.302468,11,5861.206429
518.041723,13,5862.866248
525.354649,16,5864.61032
515.475789,13,5866.248217
525.604309,14,5868.01266
518.489227,13,5869.698799
