Episode,Steps,Total_Reward,Avg_Speed_mps,Total_Energy_Wh,Success
742,26,53.88,9.10,593.67,True
743,3,-89.12,24.90,38.21,False
744,2,-126.24,18.68,9.26,False
745,2,-84.07,18.68,18.91,False
746,5,51.76,36.02,354.90,True
747,11,3.70,27.69,779.31,True
748,3,-89.80,24.90,62.20,False
749,3,-83.76,24.90,38.21,False
750,7,-82.46,12.45,91.46,False
751,5,-28.45,24.90,262.57,True
752,7,73.88,21.34,246.84,True
753,6,-217.25,20.75,355.50,False
754,5,-30.43,36.02,354.90,True
755,5,65.43,36.02,262.57,True
756,7,69.05,23.12,237.50,True
757,2,-85.08,18.68,35.00,False
758,10,-167.93,18.01,681.15,False
759,7,-2.14,16.01,172.55,True
760,1,-89.58,12.45,6.17,False
761,6,-94.53,12.45,112.28,False
762,7,-67.61,19.56,266.62,True
763,7,76.59,16.01,172.95,True
764,6,-91.99,18.68,124.17,False
765,7,-0.45,41.61,908.88,True
766,3,-88.39,24.90,62.20,False
767,5,-86.08,14.94,228.90,False
768,17,-149.99,9.52,350.28,False
769,6,-151.15,39.28,493.39,False
770,5,58.66,36.02,262.57,True
771,2,-82.88,18.68,31.78,False
772,2,-86.65,18.68,12.48,False
773,3,-87.55,24.90,78.19,False
774,2,-86.42,18.68,35.00,False
775,4,-90.68,31.13,110.18,False
776,8,76.68,20.23,206.92,True
777,200,-625.89,0.00,205.53,0
778,6,27.15,39.28,562.64,True
779,3,-89.37,24.90,38.21,False
780,2,-84.42,18.68,18.91,False
781,7,-11.36,21.34,230.84,True
782,7,-103.05,5.34,50.01,False
783,13,-105.59,1.92,61.68,False
784,1,-113.89,12.45,7.20,False
785,3,-92.77,24.90,70.20,False
786,5,-21.50,24.90,262.57,True
787,7,2.58,21.34,222.85,True
788,2,-142.04,18.68,15.69,False
789,5,-82.30,17.43,167.85,False
790,4,67.58,31.13,211.77,True
791,9,-121.63,8.30,182.41,False
792,6,-87.93,18.68,141.93,False
793,5,48.82,36.02,377.98,True
794,5,56.08,36.02,308.73,True
795,4,64.78,31.13,228.70,True
796,9,-106.53,8.30,67.24,False
797,3,-84.66,12.45,38.21,False
798,5,-20.91,36.02,377.98,True
799,2,-88.42,6.23,9.26,False
800,4,55.57,31.13,245.63,True
801,2,-84.79,18.68,28.56,False
802,7,-96.47,12.45,172.68,False
803,6,-237.37,20.75,424.34,False
804,8,-100.26,14.01,124.63,False
805,8,-89.06,18.68,267.19,False
806,2,-90.28,18.68,15.69,False
807,2,-88.62,18.68,25.35,False
808,5,-127.79,36.02,377.98,False
809,3,-87.56,12.45,38.21,False
810,4,-88.65,31.13,245.63,False
811,6,79.81,22.83,254.87,True
812,8,50.17,20.23,377.60,True
813,9,52.40,22.13,288.96,True
814,3,-91.78,24.90,46.21,False
815,5,-142.51,36.02,354.90,False
816,4,-113.74,31.13,245.63,False
817,2,-83.73,18.68,28.56,False
818,5,-122.13,36.02,285.65,False
819,4,-18.18,31.13,245.63,True
820,3,-83.58,24.90,62.20,False
821,5,42.03,36.02,377.98,True
822,2,-84.01,18.68,28.56,False
823,2,-86.03,18.68,9.26,False
824,3,-91.22,24.90,38.21,False
825,16,-116.04,3.11,30.59,False
826,10,-95.17,8.72,146.38,False
827,3,-98.33,24.90,86.19,False
828,2,-82.73,18.68,28.56,False
829,2,-81.52,18.68,9.26,False
830,8,-94.40,17.12,266.60,False
831,8,-102.95,4.67,51.01,False
832,5,44.29,36.02,401.06,True
833,7,-85.37,10.67,113.18,False
834,3,-77.90,8.30,39.28,False
835,3,-86.76,24.90,38.21,False
836,8,-26.25,43.36,1093.54,True
837,5,56.73,36.02,331.81,True
838,2,-88.54,18.68,28.56,False
839,7,73.79,16.01,165.20,True
840,6,23.32,39.28,562.64,True
841,6,-97.89,12.45,112.18,False
842,3,-90.17,24.90,38.21,False
843,3,-94.82,24.90,86.19,False
844,2,-84.60,18.68,9.26,False
845,5,12.89,36.02,377.98,True
846,5,52.10,36.02,377.98,True
847,4,-104.98,31.13,160.97,False
848,4,-17.90,31.13,245.63,True
849,2,-87.99,18.68,35.00,False
850,6,39.46,30.02,470.31,True
851,6,-93.25,14.53,84.90,False
852,2,-84.71,18.68,28.56,False
853,5,-84.87,14.94,111.08,False
854,14,-131.09,2.67,49.12,False
855,5,-129.34,36.02,354.90,False
856,2,-84.38,18.68,28.56,False
857,7,88.59,23.12,165.30,True
858,13,-174.76,48.07,2201.51,True
859,11,13.34,13.58,168.36,True
860,2,-87.70,18.68,35.00,False
861,6,83.46,18.68,155.56,True
862,3,-86.47,12.45,38.21,False
863,4,-29.27,31.13,228.70,True
864,6,-157.69,39.28,539.56,False
865,4,-105.12,31.13,177.91,False
866,3,-82.09,24.90,94.19,False
867,3,-85.09,24.90,38.21,False
868,5,53.88,36.02,354.90,True
869,4,-116.67,31.13,177.91,False
870,6,28.18,39.28,493.39,True
871,8,-103.83,14.01,131.16,False
872,4,66.06,31.13,245.63,True
873,5,48.31,36.02,285.65,True
874,2,-83.60,18.68,18.91,False
875,5,-139.53,36.02,401.06,False
876,4,-114.00,31.13,228.70,False
877,3,-77.95,24.90,86.19,False
878,5,54.17,36.02,285.65,True
879,5,40.70,36.02,354.90,True
880,6,65.61,18.68,173.12,True
881,5,-126.65,36.02,354.90,False
882,2,-83.86,18.68,18.91,False
883,7,-92.05,1.78,32.96,False
884,2,-85.93,18.68,9.26,False
885,5,-82.04,24.90,262.57,False
886,5,41.10,36.02,401.06,True
887,8,-22.29,43.36,955.05,True
888,2,-84.07,18.68,28.56,False
889,2,-88.79,18.68,28.56,False
890,2,-82.19,6.23,9.26,False
891,4,55.06,31.13,245.63,True
892,2,-86.11,6.23,9.26,False
893,1,-90.00,0.00,0.00,False
894,5,56.93,24.90,262.57,True
895,4,64.39,31.13,245.63,True
896,5,-124.16,36.02,331.81,False
897,2,-81.50,18.68,9.26,False
898,5,47.83,36.02,354.90,True
899,8,55.75,18.68,339.99,True
900,5,45.71,36.02,285.65,True
901,5,-31.99,36.02,354.90,True
902,7,75.77,23.12,172.05,True
903,17,-120.45,0.00,17.76,False
904,10,-109.68,3.74,53.01,False
905,7,3.17,16.01,156.54,True
906,33,-164.26,0.38,52.64,False
907,2,-88.06,18.68,25.35,False
908,4,-116.58,31.13,177.91,False
909,21,-131.39,5.93,183.10,False
910,4,66.26,31.13,228.70,True
911,4,-86.91,18.68,110.18,False
912,3,-88.19,12.45,38.21,False
913,12,-115.03,1.04,19.36,False
914,2,-88.96,18.68,35.00,False
915,14,-123.20,0.89,30.51,False
916,2,-89.19,18.68,15.69,False
917,4,-120.89,31.13,228.70,False
918,2,-141.30,18.68,15.69,False
919,3,-88.86,24.90,62.20,False
920,14,-123.30,5.34,170.68,False
921,5,-14.59,36.02,377.98,True
922,5,50.97,36.02,424.14,True
923,5,67.21,36.02,331.81,True
924,2,-83.11,18.68,35.00,False
925,6,-1.03,18.68,163.66,True
926,3,-98.56,24.90,86.19,False
927,6,-262.12,39.28,585.82,False
928,3,-87.82,24.90,54.21,False
929,3,-83.82,24.90,38.21,False
930,7,4.09,33.67,701.14,True
931,5,65.54,24.90,262.57,True
932,5,43.15,36.02,424.14,True
933,6,-142.48,30.02,470.31,False
934,5,53.41,36.02,308.73,True
935,10,24.56,25.48,564.56,True
936,3,-89.92,12.45,23.96,False
937,2,-88.64,18.68,31.78,False
938,5,46.49,36.02,308.73,True
939,8,-82.43,18.68,267.19,False
940,5,-133.45,36.02,354.90,False
941,4,-99.64,31.13,144.04,False
942,4,-113.10,31.13,194.84,False
943,5,61.47,24.90,262.57,True
944,5,41.76,36.02,424.14,True
945,1,-114.30,12.45,8.23,False
946,9,55.39,22.13,356.68,True
947,3,-86.83,24.90,78.19,False
948,1,-95.92,12.45,1.03,False
949,11,-123.89,10.19,218.22,False
950,6,37.00,30.02,470.31,True
951,5,64.82,36.02,285.65,True
952,7,-99.65,10.67,73.13,False
953,9,65.52,12.45,184.03,True
954,3,-85.20,24.90,54.21,False
955,3,-82.28,24.90,86.19,False
956,3,-92.08,24.90,38.21,False
957,4,-18.75,31.13,245.63,True
958,4,-110.82,31.13,177.91,False
959,4,-113.43,31.13,245.63,False
960,3,-86.58,24.90,38.21,False
961,9,66.79,17.98,200.02,True
962,5,56.57,36.02,262.57,True
963,5,-116.94,24.90,262.57,False
964,1,-87.66,12.45,5.14,False
965,11,-138.39,6.79,117.18,False
966,5,66.46,36.02,401.06,True
967,5,42.01,36.02,354.90,True
968,3,-88.57,24.90,86.19,False
969,5,-22.14,36.02,354.90,True
970,5,-94.74,7.47,103.28,False
971,9,-134.39,8.30,216.07,False
972,6,-93.51,2.08,25.63,False
973,2,-85.19,18.68,9.26,False
974,2,-89.20,18.68,15.69,False
975,3,-92.76,24.90,102.18,False
976,9,-49.82,44.72,1208.96,True
977,6,-97.47,6.23,80.59,False
978,5,-131.35,36.02,377.98,False
979,5,51.29,36.02,308.73,True
980,2,-86.70,18.68,15.69,False
981,8,0.65,14.01,149.86,True
982,5,43.49,36.02,424.14,True
983,5,47.44,36.02,308.73,True
984,1,-89.32,12.45,8.23,False
985,2,-84.38,6.23,9.26,False
986,8,-90.68,4.67,73.67,False
987,6,-82.29,12.45,213.07,False
988,5,62.21,36.02,285.65,True
989,4,-79.71,31.13,110.18,False
990,3,-85.34,24.90,46.21,False
991,8,66.13,14.01,216.69,True
992,3,-92.78,24.90,78.19,False
993,3,-95.27,24.90,86.19,False
994,5,-143.63,36.02,447.23,False
995,3,-85.42,24.90,54.21,False
996,3,-90.15,24.90,46.21,False
997,4,62.86,31.13,228.70,True
998,3,-77.37,24.90,38.21,False
999,3,-88.84,24.90,54.21,False
1000,5,43.30,36.02,354.90,True
1001,10,-78.20,14.94,289.39,False
1002,5,-136.09,36.02,401.06,False
1003,7,74.44,16.01,165.20,True
1004,5,41.05,36.02,377.98,True
1005,6,-140.10,30.02,470.31,False
1006,5,-124.70,36.02,308.73,False
1007,5,-92.53,36.02,447.23,False
1008,6,26.32,30.02,470.31,True
1009,2,-84.90,18.68,12.48,False
1010,2,-88.06,6.23,9.26,False
1011,3,-78.89,24.90,38.21,False
1012,2,-88.45,18.68,25.35,False
1013,4,65.38,31.13,228.70,True
1014,2,-119.86,6.23,9.26,False
1015,5,54.24,36.02,331.81,True
1016,5,95.34,36.02,354.90,True
1017,5,49.75,36.02,331.81,True
1018,5,-128.15,36.02,262.57,False
1019,5,60.40,36.02,331.81,True
1020,4,-94.47,18.68,110.18,False
1021,4,-80.18,18.68,110.18,False
1022,13,-144.98,10.53,389.60,False
1023,6,15.53,39.28,654.97,True
1024,4,-139.02,31.13,127.11,False
1025,4,-98.69,18.68,110.18,False
1026,4,-30.08,31.13,245.63,True
1027,1,-87.10,12.45,5.14,False
1028,8,-261.75,24.07,497.45,False
1029,6,-237.95,20.75,424.34,False
1030,5,-10.25,36.02,262.57,True
1031,3,-83.85,24.90,38.21,False
1032,4,63.65,31.13,228.70,True
1033,5,-121.21,36.02,262.57,False
1034,1,-110.90,12.45,6.17,False
1035,5,40.67,36.02,377.98,True
1036,6,-219.06,20.75,355.50,False
1037,3,-87.79,24.90,70.20,False
1038,4,1.80,31.13,228.70,True
1039,3,-90.90,24.90,78.19,False
1040,3,-90.23,24.90,46.21,False
1041,3,-95.49,24.90,94.19,False
1042,7,10.79,16.01,156.66,True
1043,2,-84.66,18.68,12.48,False
1044,3,-94.24,24.90,62.20,False
1045,9,-90.76,13.83,269.88,False
1046,2,-87.10,18.68,31.78,False
1047,2,-84.88,18.68,25.35,False
1048,4,-93.12,31.13,110.18,False
1049,11,-152.84,16.37,475.31,False
1050,6,16.26,39.28,631.89,True
1051,4,68.09,31.13,211.77,True
1052,2,-88.35,18.68,25.35,False
1053,5,56.24,36.02,285.65,True
1054,5,42.20,36.02,377.98,True
1055,8,-22.73,36.41,931.96,True
1056,2,-86.15,18.68,25.35,False
1057,5,-140.21,36.02,447.23,False
1058,4,-112.81,31.13,245.63,False
1059,2,-88.42,6.23,9.26,False
1060,4,1.39,31.13,228.70,True
1061,3,-89.95,24.90,78.19,False
1062,6,21.78,39.28,608.81,True
1063,20,8.96,8.09,376.73,True
1064,2,-84.15,18.68,28.56,False
1065,6,29.45,39.28,516.48,True
1066,4,67.43,31.13,245.63,True
1067,5,63.74,36.02,262.57,True
1068,4,-99.57,31.13,110.18,False
1069,3,-94.80,24.90,46.21,False
1070,10,-111.22,7.47,149.74,False
1071,2,-84.65,18.68,9.26,False
1072,1,-86.11,12.45,4.12,False
1073,2,-85.96,18.68,18.91,False
1074,4,1.14,31.13,228.70,True
1075,3,-84.85,24.90,38.21,False
1076,1,-88.16,12.45,3.09,False
1077,2,-83.84,18.68,9.26,False
1078,6,37.40,39.28,516.48,True
1079,14,23.17,11.56,419.91,True
1080,3,-87.44,24.90,38.21,False
1081,4,-120.18,31.13,228.70,False
1082,6,4.73,18.68,169.91,True
1083,3,-101.19,24.90,78.19,False
1084,4,72.19,31.13,228.70,True
1085,3,-86.37,24.90,62.20,False
1086,5,-144.48,36.02,401.06,False
1087,2,-84.47,6.23,9.26,False
1088,5,-79.74,17.43,151.02,False
1089,5,34.28,36.02,308.73,True
1090,2,-123.32,18.68,9.26,False
1091,4,-107.26,31.13,110.18,False
1092,10,48.14,11.21,267.72,True
1093,4,-111.13,31.13,160.97,False
1094,7,-75.25,12.45,181.54,False
1095,5,-90.44,14.94,96.58,False
1096,5,57.54,36.02,285.65,True
1097,2,-87.42,18.68,25.35,False
1098,4,69.83,31.13,211.77,True
1099,1,-85.02,12.45,7.20,False
1100,2,-87.09,18.68,31.78,False
1101,3,-91.76,24.90,38.21,False
1102,4,-123.36,31.13,177.91,False
1103,1,-113.89,12.45,7.20,False
1104,1,-85.58,12.45,6.17,False
1105,4,-110.38,31.13,245.63,False
1106,3,-87.84,24.90,94.19,False
1107,9,-93.17,8.30,113.45,False
1108,4,-104.06,31.13,110.18,False
1109,4,59.00,31.13,228.70,True
1110,2,-82.74,18.68,12.48,False
1111,5,-113.38,24.90,262.57,False
1112,2,-124.23,18.68,9.26,False
1113,4,-92.68,18.68,110.18,False
1114,5,41.79,36.02,308.73,True
1115,3,-87.48,24.90,54.21,False
1116,4,-90.44,9.34,86.49,False
1117,3,-87.41,24.90,54.21,False
1118,16,-109.82,4.67,186.29,False
1119,4,59.78,31.13,245.63,True
1120,3,-83.60,24.90,86.19,False
1121,3,-95.11,24.90,94.19,False
1122,3,-92.15,24.90,70.20,False
1123,4,-102.68,31.13,127.11,False
1124,5,49.08,36.02,285.65,True
1125,3,-84.83,24.90,46.21,False
1126,4,-91.56,9.34,78.69,False
1127,7,-98.55,0.00,12.40,False
1128,8,-92.56,1.56,37.08,False
1129,8,-96.62,9.34,96.36,False
1130,10,-1.32,30.46,761.98,True
1131,2,-85.06,18.68,12.48,False
1132,5,55.67,24.90,262.57,True
1133,6,40.77,39.28,493.39,True
1134,4,58.46,31.13,228.70,True
1135,3,-90.86,24.90,78.19,False
1136,7,66.26,21.34,254.83,True
1137,5,-69.65,36.02,285.65,True
1138,5,44.16,36.02,401.06,True
1139,4,-111.05,31.13,211.77,False
1140,2,-87.33,18.68,35.00,False
1141,2,-85.66,18.68,22.13,False
1142,2,-86.84,18.68,28.56,False
1143,5,79.82,24.90,262.57,True
1144,4,-102.21,0.00,3.83,False
1145,5,-82.56,17.43,164.76,False
1146,4,-109.66,31.13,144.04,False
1147,4,-99.94,31.13,110.18,False
1148,2,-84.28,6.23,9.26,False
1149,10,5.49,30.46,768.03,True
1150,4,-95.45,18.68,110.18,False
1151,5,-87.23,9.96,45.46,False
1152,3,-91.24,24.90,78.19,False
1153,2,-127.15,18.68,9.26,False
1154,5,53.76,36.02,262.57,True
1155,17,-126.32,0.73,27.28,False
1156,6,35.18,39.28,493.39,True
1157,1,-88.44,12.45,3.09,False
1158,2,-80.90,18.68,12.48,False
1159,3,-87.27,24.90,62.20,False
1160,6,75.69,18.68,163.96,True
1161,3,-91.54,24.90,86.19,False
1162,1,-85.56,12.45,6.17,False
1163,5,-124.26,36.02,262.57,False
1164,3,-93.39,24.90,94.19,False
1165,10,-118.38,7.47,200.24,False
1166,4,67.10,31.13,245.63,True
1167,4,-82.33,31.13,110.18,False
1168,1,-87.28,12.45,6.17,False
1169,4,-109.30,31.13,177.91,False
1170,5,50.65,36.02,377.98,True
1171,5,55.44,24.90,262.57,True
1172,10,40.59,13.70,338.57,True
1173,5,57.36,36.02,262.57,True
1174,5,-139.60,36.02,424.14,False
1175,5,49.58,36.02,308.73,True
1176,4,-160.38,31.13,194.84,False
1177,5,-103.80,17.43,183.65,False
1178,4,63.63,31.13,228.70,True
1179,4,-78.33,18.68,110.18,False
1180,11,34.31,10.19,253.36,True
1181,10,-100.00,3.74,53.01,False
1182,4,-106.22,31.13,144.04,False
1183,5,47.80,36.02,308.73,True
1184,5,-47.88,36.02,447.23,True
1185,7,-82.64,16.01,140.77,False
1186,3,-93.60,24.90,78.19,False
1187,4,11.43,31.13,245.63,True
1188,2,-87.33,18.68,18.91,False
1189,5,15.60,36.02,377.98,True
1190,2,-87.33,18.68,12.48,False
1191,6,-86.46,12.45,86.46,False
1192,5,48.18,36.02,401.06,True
1193,3,-93.30,24.90,86.19,False
1194,1,-110.67,12.45,7.20,False
1195,9,-136.50,13.83,335.41,False
1196,2,-86.24,18.68,12.48,False
1197,5,58.43,24.90,262.57,True
1198,2,-81.61,18.68,25.35,False
1199,4,0.08,31.13,245.63,True
1200,11,-71.05,28.22,995.24,False
1201,3,-89.33,24.90,62.20,False
1202,4,9.12,31.13,245.63,True
1203,4,-80.08,31.13,144.04,False
1204,7,-85.96,10.67,131.77,False
1205,3,-81.86,24.90,54.21,False
1206,5,57.62,36.02,331.81,True
1207,5,-128.56,36.02,354.90,False
1208,5,61.43,24.90,262.57,True
1209,6,28.59,39.28,585.72,True
1210,4,-119.68,31.13,177.91,False
1211,4,-161.77,31.13,194.84,False
1212,3,-84.31,24.90,38.21,False
1213,4,-87.77,18.68,105.87,False
1214,5,-97.00,36.02,447.23,True
1215,3,-86.68,24.90,102.18,False
1216,4,-32.50,31.13,245.63,True
1217,6,27.34,39.28,516.48,True
1218,2,-88.32,18.68,28.56,False
1219,3,-94.66,24.90,70.20,False
1220,2,-124.64,18.68,9.26,False
1221,2,-83.58,18.68,35.00,False
1222,5,49.77,36.02,354.90,True
1223,5,54.45,36.02,308.73,True
1224,5,42.18,36.02,401.06,True
1225,3,-89.22,24.90,62.20,False
1226,2,-85.08,18.68,35.00,False
1227,8,36.53,24.90,423.11,True
1228,3,-92.66,24.90,78.19,False
1229,5,57.16,36.02,308.73,True
1230,3,-92.34,24.90,94.19,False
1231,8,52.67,15.56,265.67,True
1232,4,-88.26,9.34,47.01,False
1233,9,60.64,12.45,219.44,True
1234,5,65.61,24.90,262.57,True
1235,5,-121.47,36.02,262.57,False
1236,5,48.26,36.02,308.73,True
1237,2,-78.54,18.68,28.56,False
1238,6,18.77,39.28,562.64,True
1239,6,10.34,39.28,654.97,True
1240,10,-148.02,12.45,428.35,False
1241,2,-88.32,18.68,28.56,False
1242,3,-90.19,8.30,11.39,False
1243,5,-131.68,36.02,354.90,False
1244,5,-139.44,36.02,401.06,False
1245,4,-109.16,31.13,160.97,False
1246,2,-84.40,18.68,9.26,False
1247,9,-82.78,12.45,175.53,False
1248,4,-102.82,31.13,177.91,False
1249,4,68.16,31.13,211.77,True
1250,5,59.53,36.02,262.57,True
1251,3,-91.86,24.90,54.21,False
1252,9,-155.91,28.31,554.56,False
1253,5,-13.69,36.02,331.81,True
1254,5,54.11,36.02,331.81,True
1255,5,57.96,36.02,285.65,True
1256,5,51.75,36.02,308.73,True
1257,3,-87.85,24.90,70.20,False
1258,6,33.20,30.02,470.31,True
1259,5,49.10,36.02,331.81,True
1260,5,-89.57,9.96,71.13,False
1261,3,-92.73,24.90,62.20,False
1262,4,-115.70,31.13,211.77,False
1263,3,-86.64,24.90,38.21,False
1264,3,-87.30,24.90,102.18,False
1265,2,-86.07,18.68,12.48,False
1266,3,-81.87,24.90,54.21,False
1267,3,-94.57,24.90,54.21,False
1268,5,40.15,36.02,424.14,True
1269,5,-5.49,36.02,262.57,True
1270,8,-12.93,36.41,931.96,True
1271,5,53.42,36.02,331.81,True
1272,2,-87.22,18.68,18.91,False
1273,4,-109.92,31.13,144.04,False
1274,5,48.26,36.02,377.98,True
1275,5,62.09,24.90,262.57,True
1276,11,73.85,10.19,160.56,True
1277,2,-86.39,18.68,9.26,False
1278,4,72.47,31.13,160.97,True
1279,8,70.80,20.23,191.12,True
1280,17,-124.86,0.73,39.75,False
1281,5,48.43,36.02,377.98,True
1282,4,-107.66,31.13,194.84,False
1283,5,49.07,36.02,262.57,True
1284,7,-25.30,41.61,908.88,True
1285,4,-98.23,18.68,110.18,False
1286,3,-85.58,24.90,38.21,False
1287,3,-95.44,24.90,62.20,False
1288,11,-113.44,10.19,255.10,False
1289,1,-100.12,12.45,3.09,False
1290,5,42.58,36.02,424.14,True
1291,3,-94.94,24.90,70.20,False
1292,4,-104.44,31.13,144.04,False
1293,1,-90.00,0.00,0.00,False
1294,2,-88.46,18.68,25.35,False
1295,3,-85.23,24.90,70.20,False
1296,16,-131.82,2.33,82.70,False
1297,4,-103.92,18.68,110.18,False
1298,17,51.77,6.59,196.99,True
1299,3,-84.74,24.90,46.21,False
1300,2,-82.09,18.68,12.48,False
1301,5,-37.89,36.02,331.81,True
1302,11,15.43,23.16,604.54,True
1303,6,2.16,14.53,237.23,True
1304,7,44.95,19.56,264.57,True
1305,11,50.51,23.16,416.68,True
1306,7,74.83,16.01,190.21,True
1307,5,-99.19,17.43,115.40,False
1308,5,-104.59,17.43,178.51,False
1309,5,44.62,36.02,377.98,True
1310,2,-85.19,18.68,25.35,False
1311,4,-97.09,31.13,144.04,False
1312,2,-86.10,18.68,22.13,False
1313,5,59.98,24.90,262.57,True
1314,5,42.08,36.02,308.73,True
1315,11,15.17,27.69,641.02,True
1316,6,-150.39,39.28,539.56,False
1317,4,68.62,31.13,228.70,True
1318,3,-90.67,24.90,70.20,False
1319,2,-85.53,18.68,15.69,False
1320,3,-94.76,24.90,70.20,False
1321,3,-89.44,24.90,46.21,False
1322,4,-120.92,31.13,228.70,False
1323,6,48.82,20.75,286.55,True
1324,2,-86.76,18.68,12.48,False
1325,6,-103.89,12.45,112.08,False
1326,5,48.42,36.02,354.90,True
1327,3,-92.13,12.45,38.21,False
1328,7,65.20,21.34,273.34,True
1329,8,-118.44,27.18,300.75,False
1330,5,57.42,36.02,308.73,True
1331,3,-84.20,24.90,54.21,False
1332,6,-117.61,12.45,145.84,False
1333,3,-91.84,24.90,70.20,False
1334,3,-85.40,24.90,38.21,False
1335,8,-115.63,9.34,198.34,False
1336,4,-91.17,9.34,62.90,False
1337,6,37.64,30.02,470.31,True
1338,5,92.07,36.02,377.98,True
1339,34,-193.13,1.10,108.60,False
1340,2,-84.88,18.68,35.00,False
1341,3,-91.27,24.90,38.21,False
1342,2,-88.41,18.68,22.13,False
1343,3,-96.12,24.90,94.19,False
1344,5,42.15,36.02,354.90,True
1345,5,53.14,36.02,308.73,True
1346,4,-102.87,31.13,127.11,False
1347,12,66.11,13.49,187.23,True
1348,4,-104.15,31.13,127.11,False
1349,2,-81.74,18.68,12.48,False
1350,3,-82.47,24.90,62.20,False
1351,3,-91.55,12.45,38.21,False
1352,2,-86.77,18.68,28.56,False
1353,3,-85.96,24.90,94.19,False
1354,5,45.98,36.02,285.65,True
1355,3,-92.28,24.90,70.20,False
1356,4,-101.57,31.13,127.11,False
1357,4,-25.95,31.13,228.70,True
1358,2,-88.04,18.68,25.35,False
1359,5,56.56,24.90,262.57,True
1360,4,66.91,31.13,228.70,True
1361,5,46.16,36.02,354.90,True
1362,11,-104.26,3.40,54.01,False
1363,3,-87.84,24.90,38.21,False
1364,17,-173.83,7.32,343.42,False
1365,3,-100.62,24.90,86.19,False
1366,3,-95.03,24.90,86.19,False
1367,2,-89.63,18.68,9.26,False
1368,11,-113.27,1.13,27.51,False
1369,5,56.48,24.90,262.57,True
1370,6,10.79,39.28,631.89,True
1371,3,-90.04,24.90,54.21,False
1372,5,56.97,24.90,262.57,True
1373,5,-126.22,36.02,308.73,False
1374,6,71.10,39.28,516.48,True
1375,5,52.06,36.02,262.57,True
1376,5,-134.94,36.02,401.06,False
1377,2,-119.86,6.23,9.26,False
1378,5,57.38,36.02,285.65,True
1379,4,-97.91,18.68,110.18,False
1380,1,-109.30,12.45,6.17,False
1381,4,-106.37,31.13,127.11,False
1382,4,-110.05,31.13,160.97,False
1383,3,-86.42,24.90,46.21,False
1384,3,-87.13,24.90,38.21,False
1385,5,65.41,36.02,285.65,True
1386,5,-92.43,17.43,93.66,False
1387,4,16.70,31.13,211.77,True
1388,2,-86.08,18.68,25.35,False
1389,4,-81.79,12.45,84.87,False
1390,8,-26.97,43.36,955.05,True
1391,5,58.16,24.90,262.57,True
1392,7,-193.68,41.61,885.80,False
1393,2,-85.21,18.68,28.56,False
1394,6,-149.32,39.28,539.56,False
1395,9,17.79,12.45,150.36,True
1396,5,83.97,36.02,308.73,True
1397,5,88.20,36.02,268.82,True
1398,7,70.79,16.01,211.53,True
1399,2,-83.36,18.68,35.00,False
1400,8,-93.18,9.34,74.13,False
1401,7,-178.73,41.61,724.32,False
1402,3,-78.54,24.90,78.19,False
1403,8,69.69,20.23,246.40,True
1404,9,-41.82,16.60,215.17,True
1405,6,-159.88,39.28,562.64,False
1406,5,45.70,36.02,331.81,True
1407,5,-53.47,24.90,262.57,True
1408,17,-138.05,2.20,52.12,False
1409,2,-83.79,18.68,22.13,False
1410,4,-94.88,31.13,110.18,False
1411,33,-181.95,1.13,68.32,False
1412,9,-99.11,13.83,191.66,False
1413,4,71.01,31.13,245.63,True
1414,2,-83.89,18.68,18.91,False
1415,3,-84.70,24.90,54.21,False
1416,9,-84.91,6.92,68.43,False
1417,11,-83.74,6.79,144.47,False
1418,2,-87.18,18.68,35.00,False
1419,5,-116.89,24.90,262.57,False
1420,7,70.42,16.01,198.86,True
1421,3,-90.18,24.90,54.21,False
1422,2,-83.72,18.68,35.00,False
1423,5,57.72,36.02,285.65,True
1424,11,-114.81,10.19,221.44,False
1425,3,-89.18,24.90,54.21,False
1426,6,63.55,14.53,203.57,True
1427,2,-87.11,6.23,9.26,False
1428,10,-107.54,3.74,108.28,False
1429,2,-86.54,18.68,18.91,False
1430,5,56.77,36.02,262.57,True
1431,3,-93.92,24.90,78.19,False
1432,14,-106.29,5.34,204.24,False
1433,7,-92.87,16.01,277.58,False
1434,5,58.70,36.02,308.73,True
1435,2,-89.57,18.68,22.13,False
1436,5,-131.12,36.02,354.90,False
1437,2,-87.77,6.23,9.26,False
1438,3,-93.49,0.00,6.74,False
1439,4,-110.04,31.13,245.63,False
1440,2,-90.74,18.68,15.69,False
1441,17,-124.97,2.93,60.05,False
1442,6,38.51,30.02,470.31,True
1443,3,-90.52,24.90,70.20,False
1444,4,63.01,31.13,245.63,True
1445,5,-100.13,2.49,5.13,False
1446,4,54.76,31.13,245.63,True
1447,10,-107.36,1.25,38.98,False
1448,2,-89.35,18.68,15.69,False
1449,7,-277.22,25.73,563.24,False
1450,5,-17.59,36.02,285.65,True
1451,3,-96.99,24.90,94.19,False
1452,3,-94.66,24.90,70.20,False
1453,5,59.36,24.90,262.57,True
1454,7,-167.65,41.61,747.30,False
1455,5,46.71,36.02,354.90,True
1456,10,-105.04,7.47,92.22,False
1457,5,-88.14,9.96,71.13,False
1458,3,-91.53,24.90,54.21,False
1459,3,-71.52,24.90,78.19,False
1460,7,-92.90,5.34,105.38,False
1461,4,32.12,31.13,245.63,True
1462,4,66.06,31.13,245.63,True
